strategy_name,benchmark_name,universe,portfolio_size,rebalance_frequency,market_filter,initial_capital,final_portfolio_value,absolute_return,cagr,xirr,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio,total_trades,winning_trades,losing_trades,win_rate,profit_factor,average_holding_days,portfolio_turnover,total_transaction_costs
Momentum V1,NIFTY100,NIFTY100,3,Monthly,Weekly Supertrend,1000000,2431617.6036926457,1.4316176036926456,0.1948589712611688,0.0,0.25116681029173726,1.0114502953447166,0.8032062135338481,0.7758149694811773,45,24,21,0.5333333333333333,2.319286382273098,59.333333333333336,47.69672345659231,53075.02371567745
