decision_date,exit_date,universe,action,symbol,reason,entry_date,entry_rank,exit_rank,score,exit_price,quantity,gross_value,cost_value,brokerage,stt,exchange_charge,sebi_charge,gst,stamp_duty,sell_transaction_cost,net_value,realized_pnl,entry_price,buy_transaction_cost,invested_amount,total_transaction_cost,net_realized_pnl,holding_days,proceeds,gross_realized_pnl,return_pct,sell_reason
2025-01-02,2025-01-06,NIFTY_CONSUMER_DURABLES,SELL,DIXON,SECTOR_ROTATION,2025-01-03,1,,0.7830132680666807,18029.2265625,5.733082994066451,103363.05220163989,105555.55555555556,0.0,103.36305220163989,3.069882650388705,0.10336305220163988,0.571184226466262,0.0,107.1074821306965,103255.94471950919,-2299.6108360463695,18389.81625073769,125.21274444444444,105555.55555555556,232.32022657514094,-2299.6108360463695,3,103363.05220163989,-2192.503353915672,-0.02178578686780771,SECTOR_ROTATION
2025-01-02,2025-01-06,NIFTY_CONSUMER_DURABLES,SELL,AMBER,SECTOR_ROTATION,2025-01-03,2,,0.7592698181749719,7664.7998046875,13.692252313131313,104948.37285542085,105555.55555555556,0.0,104.94837285542086,3.116966673805999,0.10494837285542084,0.5799447083990557,0.0,108.75023261048133,104839.62262281036,-715.9329327451997,7700.0,125.21274444444444,105555.55555555556,233.96297705492577,-715.9329327451997,3,104948.37285542085,-607.1827001347119,-0.0067825225207439966,SECTOR_ROTATION
2025-01-02,2025-01-06,NIFTY_FINANCIAL_SERVICES,SELL,BAJAJHLDNG,SECTOR_ROTATION,2025-01-03,1,,0.8676947931384109,10815.142578125,9.004388458438628,97383.74500683694,105555.55555555556,0.0,97.38374500683693,2.892297226703057,0.09738374500683693,0.5381425749077808,0.0,100.9115685534546,97282.83343828349,-8272.722117272075,11708.773260698801,125.21274444444444,105555.55555555556,226.12431299789904,-8272.722117272075,3,97383.74500683694,-8171.810548718626,-0.07837315690047228,SECTOR_ROTATION
2025-01-02,2025-01-06,NIFTY_FINANCIAL_SERVICES,SELL,ICICIBANK,SECTOR_ROTATION,2025-01-03,2,,0.5988870267412311,1254.4207763671875,82.60290701236858,103618.80274464199,105555.55555555556,0.0,103.618802744642,3.077478441515867,0.10361880274464198,0.5725975039668916,0.0,107.3724974928694,103511.43024714912,-2044.1253084064374,1276.3514823434055,125.21274444444444,105555.55555555556,232.58524193731384,-2044.1253084064374,3,103618.80274464199,-1936.7528109135746,-0.0193653976585873,SECTOR_ROTATION
2025-01-02,2025-01-06,NIFTY_FINANCIAL_SERVICES_EX_BANK,SELL,PAYTM,SECTOR_ROTATION,2025-01-03,1,,0.8244794785255117,969.0499877929688,107.18823244002778,103870.75533755882,105555.55555555556,0.0,103.87075533755882,3.084961433525497,0.10387075533755881,0.5739897939953501,0.0,107.63357732041722,103763.1217602384,-1792.4337953171635,983.5999755859375,125.21274444444444,105555.55555555556,232.84632176486167,-1792.4337953171635,3,103870.75533755882,-1684.8002179967443,-0.016980951745109968,SECTOR_ROTATION
2025-01-02,2025-01-06,NIFTY_FINANCIAL_SERVICES_EX_BANK,SELL,BSE,SECTOR_ROTATION,2025-01-03,2,,0.7601622042550514,1691.0,57.7565659674468,97666.35305095253,105555.55555555556,0.0,97.66635305095254,2.90069068561329,0.09766635305095253,0.5397042669595637,0.0,101.20441435657634,97565.14863659596,-7990.406918959605,1825.4260973641435,125.21274444444444,105555.55555555556,226.41715880102078,-7990.406918959605,3,97666.35305095253,-7889.202504603032,-0.07569859186382782,SECTOR_ROTATION
2025-01-02,2025-01-06,NIFTY_HEALTHCARE,SELL,DIVISLAB,SECTOR_ROTATION,2025-01-03,1,,0.7522335030641669,5864.9443359375,17.19603992689382,100853.81696979102,105555.55555555556,0.0,100.85381696979103,2.995358364002793,0.10085381696979101,0.5573181925750651,0.0,104.50734734333868,100749.30962244768,-4806.245933107886,6131.082694581493,125.21274444444444,105555.55555555556,229.72009178778313,-4806.245933107886,3,100853.81696979102,-4701.738585764542,-0.045532856208390496,SECTOR_ROTATION
2025-01-02,2025-01-06,NIFTY_HEALTHCARE,SELL,LAURUSLABS,SECTOR_ROTATION,2025-01-03,2,,0.7340896240006142,597.6438598632812,172.53931100723275,103117.05980851372,105555.55555555556,0.0,103.11705980851372,3.0625766763128572,0.10311705980851371,0.5698248725018468,0.0,106.85257841713693,103010.20723009658,-2545.348325458981,611.0511407263677,125.21274444444444,105555.55555555556,232.06532286158136,-2545.348325458981,3,103117.05980851372,-2438.495747041845,-0.024113826241190343,SECTOR_ROTATION
2025-01-02,2025-01-06,NIFTY_IT,SELL,HCLTECH,SECTOR_ROTATION,2025-01-03,1,,0.9273725788926004,1832.8829345703125,56.738659234307605,103995.32024096268,105555.55555555556,0.0,103.99532024096268,3.0886610111565918,0.10399532024096268,0.5746781396515598,0.0,107.7626547120118,103887.55758625067,-1667.9979693048954,1858.17473013817,125.21274444444444,105555.55555555556,232.97539915645623,-1667.9979693048954,3,103995.32024096268,-1560.2353145928791,-0.015802086024993743,SECTOR_ROTATION
2025-01-02,2025-01-06,NIFTY_IT,SELL,TECHM,SECTOR_ROTATION,2025-01-03,2,,0.7704898874756937,1595.569580078125,65.07740559558933,103835.52871872828,105555.55555555556,0.0,103.83552871872828,3.08391520294623,0.10383552871872828,0.5737951316996924,0.0,107.59707458209294,103727.93164414619,-1827.623911409377,1620.0759979014397,125.21274444444444,105555.55555555556,232.80981902653738,-1827.623911409377,3,103835.52871872828,-1720.026836827281,-0.01731433179229936,SECTOR_ROTATION
2025-01-02,2025-01-06,NIFTY_PSU_BANK,SELL,SBIN,SECTOR_ROTATION,2025-01-03,1,,0.9926887190958497,747.640869140625,136.65238247501114,102166.90600375444,105555.55555555556,0.0,102.16690600375445,3.034357108311507,0.10216690600375443,0.564574322576747,0.0,105.86800434064646,102061.03799941379,-3494.517556141771,771.5221710853858,125.21274444444444,105555.55555555556,231.08074878509092,-3494.517556141771,3,102166.90600375444,-3388.6495518011216,-0.0331059557950273,SECTOR_ROTATION
