year,stock_days,gold_days,cash_days,stock_pnl,gold_pnl,cash_pnl,total_pnl,stock_pnl_share,gold_pnl_share,cash_pnl_share
2021,74,0,25,106047.39405039698,0.0,-23650.719001673395,82396.67504872358,1.2870348710999324,0.0,-0.2870348710999325
2022,104,0,143,-91504.8107730354,0.0,102443.76233665517,10938.951563619776,-8.365043966129036,0.0,9.365043966129036
2023,166,0,79,728939.306146743,0.0,0.0,728939.306146743,1.0,0.0,0.0
2024,195,0,49,670053.2568551723,0.0,5854.785044506192,675908.0418996785,0.9913378970487597,0.0,0.008662102951240203
2025,143,0,104,-56089.523660458624,0.0,589.6837857309729,-55499.83987472765,1.010624963730742,-0.0,-0.010624963730742053
2026,92,0,54,59696.73423826834,0.0,33594.90347749228,93291.63771576062,0.6398937321708441,0.0,0.3601062678291559
