rebalance_date,decision_date,action,symbol,reason,rank_before,rank_after,score,weight_before,weight_after,quantity,entry_price,exit_price,trade_value,transaction_cost,portfolio_value,cash_after,notes
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,NAHARSPING,NEW_POSITION,,1,0.9186700087324523,,0.1,240.6780178313253,415.0,,100000.0,118.62260000000242,962164.9164539421,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,SAREGAMA,NEW_POSITION,,2,0.4939921095603598,,0.1,302.0462250910652,330.68242243347464,,100000.0,118.62260000001697,962164.9164539421,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,ELECON,NEW_POSITION,,3,0.46105220151869464,,0.1,1357.9937616136087,73.55068942387332,,100000.0,118.62260000000242,962164.9164539421,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,FLUOROCHEM,NEW_POSITION,,4,0.41215231625124443,,0.1,58.30378002641063,1713.1200988127257,,100000.0,118.62260000000242,962164.9164539421,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,POONAWALLA,NEW_POSITION,,5,0.39961263046046336,,0.1,577.1756598030827,173.051956893118,,100000.0,118.62260000000242,962164.9164539421,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,PRAJIND,NEW_POSITION,,6,0.3969829534971233,,0.1,266.56358192167073,374.70001220703125,,100000.0,118.62260000000242,962164.9164539421,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,HUBTOWN,NEW_POSITION,,7,0.39008797628586955,,0.1,2409.6833669857056,41.45000076293945,,100000.0,118.62259999998787,962164.9164539421,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,RSWM,NEW_POSITION,,8,0.3897541773320113,,0.1,386.73456596702044,258.2685546875,,100000.0,118.62260000000242,962164.9164539421,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,GOKEX,NEW_POSITION,,9,0.3579445965475157,,0.1,447.8985533632287,223.0,,100000.0,118.62260000000242,962164.9164539421,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,LUXIND,NEW_POSITION,,10,0.35683650830743857,,0.1,23.668572843601893,4220.0,,100000.0,118.62260000001697,962164.9164539421,0.0,
2021-08-27 00:00:00,2021-08-27 00:00:00,SELL,HUBTOWN,SellReason.RANK_EXIT,,,,,,2409.6833669857056,41.45000076293945,29.899999618530273,72049.53175365135,74.65959809095912,906259.1066117312,71974.87215556038,
2021-09-02 00:00:00,2021-09-02 00:00:00,SELL,GOKEX,SellReason.RANK_EXIT,,,,,,447.8985533632287,223.0,182.6999969482422,81831.06433258398,84.79547646909617,913505.1667591678,153721.14101167527,
2021-09-06 00:00:00,2021-09-06 00:00:00,SELL,POONAWALLA,SellReason.RANK_EXIT,,,,,,577.1756598030827,173.051956893118,179.03461060400477,103334.41950295444,107.07781218386846,927063.0475169619,256948.48270244582,
2021-09-17 00:00:00,2021-09-17 00:00:00,SELL,RSWM,SellReason.RANK_EXIT,,,,,,386.73456596702044,258.2685546875,205.65354919433594,79533.3360872488,82.41451072034549,937711.240677585,336399.4042789743,
2021-09-22 00:00:00,2021-09-22 00:00:00,BUY,OLECTRA,NEW_POSITION,,4,0.5903497664457863,,0.09141602660802664,197.2630385550753,425.82781982421875,,84099.85106974357,99.76142993505346,929649.3543300858,0.0,
2021-09-22 00:00:00,2021-09-22 00:00:00,BUY,TATAELXSI,NEW_POSITION,,6,0.570111541040959,,0.09141602660802664,15.60285528344941,5383.635758572398,,84099.85106974357,99.76142993505346,929649.3543300858,0.0,
