symbol,total_invested_amount,closed_invested_amount,open_invested_amount,realized_pnl,unrealized_pnl,total_pnl,total_return_pct,closed_trades,winning_trades,losing_trades,total_transaction_cost,open_market_value
PCBL,160840.85833405613,160840.85833405613,0.0,-13311.775051777337,0.0,-13311.775051777337,-0.08276364096571553,1,0,1,153.0320476398603,0.0
FINCABLES,109333.56266123433,109333.56266123433,0.0,-13449.526555050368,0.0,-13449.526555050368,-0.12301370437111966,1,0,1,99.46059485252825,0.0
NETWEB,401860.6592543088,401860.6592543088,0.0,-14096.38910477206,0.0,-14096.38910477206,-0.03507780316423426,2,1,1,402.2282179373342,0.0
SCHNEIDER,295062.0256774714,295062.0256774714,0.0,-14619.678732352018,0.0,-14619.678732352018,-0.04954781523913418,2,1,1,290.9030927537451,0.0
MFSL,231061.79242574755,231061.79242574755,0.0,-14847.341894019397,0.0,-14847.341894019397,-0.06425701860159609,1,0,1,224.27943940306545,0.0
LUXIND,100000.0,100000.0,0.0,-14958.274481333927,0.0,-14958.274481333927,-0.14958274481333927,1,0,1,88.21385655903201,0.0
NCC,109333.56266123433,109333.56266123433,0.0,-17206.509271104984,0.0,-17206.509271104984,-0.15737627908841373,1,0,1,95.56347338200892,0.0
SYRMA,566348.9059102449,354579.08414660464,211769.82176364027,-27001.950576297386,9453.768670731923,-17548.181905565463,-0.03098475466702235,2,1,1,339.79604831098226,221223.5904343722
CHENNPETRO,301076.7577140949,301076.7577140949,0.0,-19065.93835869445,0.0,-19065.93835869445,-0.06332583924262805,2,1,1,292.5300705622676,0.0
OILCOUNTUB,111012.38210537919,111012.38210537919,0.0,-19804.55347940627,0.0,-19804.55347940627,-0.17839950016212314,1,0,1,94.60996072694165,0.0
RSWM,100000.0,100000.0,0.0,-20549.078423471547,0.0,-20549.078423471547,-0.20549078423471548,1,0,1,82.41451072034549,0.0
JINDALPHOT,209436.27411509835,209436.27411509835,0.0,-24255.194677253414,0.0,-24255.194677253414,-0.11581181330567247,1,0,1,192.08849631574358,0.0
SPARC,211769.82176364027,211769.82176364027,0.0,-24988.98512971759,0.0,-24988.98512971759,-0.11800069019091965,1,0,1,193.74792586004543,0.0
WSTCSTPAPR,214070.7896329722,214070.7896329722,0.0,-25078.02814909908,0.0,-25078.02814909908,-0.11714829562732851,2,0,2,196.04235744927814,0.0
BEL,231061.79242574755,231061.79242574755,0.0,-26141.73776057716,0.0,-26141.73776057716,-0.11313743170661975,1,0,1,212.56375265262707,0.0
MRPL,170050.798079162,170050.798079162,0.0,-27467.251580098495,0.0,-27467.251580098495,-0.1615238028304457,1,0,1,147.90203799175862,0.0
ABB,229352.13466003514,229352.13466003514,0.0,-27864.177759104507,0.0,-27864.177759104507,-0.12149081498808421,1,0,1,209.00363462791972,0.0
NATIONALUM,459098.52010834904,459098.52010834904,0.0,-28294.358111269186,0.0,-28294.358111269186,-0.06163025335954385,2,1,1,446.8735355458306,0.0
BHEL,184049.64357209223,184049.64357209223,0.0,-28988.669559613078,0.0,-28988.669559613078,-0.15750462210625374,1,0,1,160.8448845083498,0.0
FORTIS,209436.27411509835,209436.27411509835,0.0,-29989.282223556893,0.0,-29989.282223556893,-0.14319048765676526,1,0,1,186.1405222686328,0.0
CHAMBLFERT,249818.2974658765,249818.2974658765,0.0,-31682.909477045825,0.0,-31682.909477045825,-0.12682381474228682,1,0,1,226.2720295141694,0.0
ONIDA,469524.61157322803,469524.61157322803,0.0,-36230.71888826366,0.0,-36230.71888826366,-0.07716468529065179,2,0,2,449.4561353747047,0.0
DEEPAKFERT,463889.0870988487,463889.0870988487,0.0,-36481.00504005955,0.0,-36481.00504005955,-0.07864165390958189,3,0,3,443.35077884360885,0.0
DATAPATTNS,317685.2976951825,317685.2976951825,0.0,-36626.28292830085,0.0,-36626.28292830085,-0.11529108584509815,2,0,2,291.54276282677966,0.0
NESCO,243566.70204122542,243566.70204122542,0.0,-37319.85425668784,0.0,-37319.85425668784,-0.15322231628513483,1,0,1,213.94003632045641,0.0
MAHSCOOTER,243566.70204122542,243566.70204122542,0.0,-37339.51351432188,0.0,-37339.51351432188,-0.15330303034608522,1,0,1,213.91964375524907,0.0
HINDZINC,410007.55310409475,410007.55310409475,0.0,-37498.822824581075,0.0,-37498.822824581075,-0.0914588586007358,2,1,1,386.4036330336633,0.0
OMAXAUTO,359781.914114014,359781.914114014,0.0,-39638.599195690615,0.0,-39638.599195690615,-0.11017396272767964,2,0,2,332.08494169534777,0.0
CONSOFINVT,194911.4575554514,194911.4575554514,0.0,-45698.20282611799,0.0,-45698.20282611799,-0.23445621616736956,1,0,1,154.77904016082792,0.0
SOLARINDS,327892.46419365593,327892.46419365593,0.0,-51330.47685132953,0.0,-51330.47685132953,-0.15654668056358054,2,0,2,286.87799233027,0.0
BDL,498779.01365710946,498779.01365710946,0.0,-55475.92947634593,0.0,-55475.92947634593,-0.11122346361285242,3,0,3,459.83867850276613,0.0
AVANTIFEED,482958.90804222296,482958.90804222296,0.0,-72348.59531687338,0.0,-72348.59531687338,-0.1498027971161229,2,0,2,425.92643796324296,0.0
