initial_capital,final_portfolio_value,absolute_return,cagr,xirr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,max_drawdown_duration,total_trades,winning_trades,losing_trades,win_rate,profit_factor,expectancy,average_trade_return,average_winning_trade,average_losing_trade,largest_winning_trade,largest_losing_trade,average_holding_days,median_holding_days,total_buy_value,total_sell_value,portfolio_turnover,total_buy_transaction_costs,total_sell_transaction_costs,total_transaction_costs,transaction_cost_drag
1000000,2535974.772499798,1.5359747724997979,0.2049612637315119,0.0,0.18884427028293,1.0823752136376923,0.8209242324912239,1.1022817812222276,0.18594271194816228,481,156,76,80,0.48717948717948717,1.8424485941249298,7482.34270650832,0.07476919211541158,33589.27048229393,-17319.238680488004,468914.5984354242,-49666.64021102121,60.06410256410256,43.0,26248405.149222113,25879922.71302166,52.12832786224377,31136.540646540874,26817.448793223582,57953.98943976445,0.05795398943976445
