rebalance_date,decision_date,action,symbol,reason,rank_before,rank_after,score,weight_before,weight_after,quantity,entry_price,exit_price,trade_value,transaction_cost,portfolio_value,cash_after,notes
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,PRAJIND,NEW_POSITION,,1,0.7890011268299528,,0.2,533.1271638433415,374.70001220703125,,200000.0,237.24520000000484,967491.8302867002,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,DEEPAKFERT,NEW_POSITION,,2,0.7209390706005374,,0.2,451.0400283604084,442.8936285902709,,200000.0,237.24520000000484,967491.8302867002,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,ADANIENT,NEW_POSITION,,3,0.6785060765019689,,0.2,134.54884495925447,1484.685764939077,,200000.0,237.24520000000484,967491.8302867002,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,DALMIASUG,NEW_POSITION,,4,0.6688026203845319,,0.2,476.7607513126492,419.0,,200000.0,237.24520000000484,967491.8302867002,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,BASF,NEW_POSITION,,5,0.6047543294460878,,0.2,54.83468427120505,3643.0,,200000.0,237.24520000000484,967491.8302867002,0.0,
2021-09-07 00:00:00,2021-09-07 00:00:00,SELL,BASF,SellReason.RANK_EXIT,,,,,,54.83468427120505,3643.0,3594.39990234375,197097.7837894698,204.23784810502715,957878.2959386287,196893.54594136478,
2021-09-16 00:00:00,2021-09-16 00:00:00,SELL,DEEPAKFERT,SellReason.RANK_EXIT,,,,,,451.0400283604084,442.8936285902709,397.8314861575004,179437.92479914243,185.93824306291617,960882.3579474149,376145.5324974443,
2021-09-22 00:00:00,2021-09-22 00:00:00,BUY,ADANIENSOL,NEW_POSITION,,1,0.7764290866958443,,0.1990699547427094,120.3547306296836,1560.800048828125,,188072.76624872215,223.09680521616247,949881.5884844465,0.0,
2021-09-22 00:00:00,2021-09-22 00:00:00,BUY,CONSOFINVT,NEW_POSITION,,2,0.7512732077250064,,0.1990699547427094,1428.5145965285626,131.5,,188072.76624872215,223.09680521616247,949881.5884844465,0.0,
2021-10-01 00:00:00,2021-10-01 00:00:00,SELL,ADANIENT,SellReason.RANK_EXIT,,,,,,134.54884495925447,1484.685764939077,1461.736821602605,196675.0009810423,203.7997495665815,984205.3448726799,196471.20123147572,
