strategy_name,benchmark_name,universe,portfolio_size,rebalance_frequency,market_filter,initial_capital,final_portfolio_value,absolute_return,cagr,xirr,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio,total_trades,winning_trades,losing_trades,win_rate,profit_factor,average_holding_days,portfolio_turnover,total_transaction_costs
Momentum V1,NIFTY200,NIFTY200,5,Monthly,Weekly Supertrend,1000000,1610946.0460992367,0.6109460460992368,0.10024659915645007,0.0,0.21685207845314852,0.6235094529289955,0.471955131030402,0.4622810160342024,75,32,43,0.4266666666666667,1.525301568201631,63.4,41.10806504517464,45728.35546257702
