year,stock_days,gold_days,cash_days,stock_pnl,gold_pnl,cash_pnl,total_pnl,stock_pnl_share,gold_pnl_share,cash_pnl_share
2021,74,0,25,-32460.419490328757,0.0,-24271.00792958471,-56731.42741991347,0.5721770272068764,-0.0,0.4278229727931237
2022,104,0,144,6752.581283337204,0.0,5905.619979585172,12658.201262922375,0.5334550417614586,0.0,0.4665449582385414
2023,143,0,102,691410.0989054934,0.0,5078.4003942743875,696488.4992997678,0.9927085653253713,0.0,0.007291434674628634
2024,197,0,49,-16740.609196794918,0.0,5945.745036844164,-10794.864159950754,1.5507938727847121,-0.0,-0.5507938727847121
2025,143,0,105,-62305.3251210372,0.0,-1457.6382969038095,-63762.963417941006,0.9771397341219923,-0.0,0.022860265878007692
2026,92,0,54,25444.250297279097,0.0,7644.350237072678,33088.600534351775,0.7689732985492541,0.0,0.23102670145074589
