symbol,entry_date,entry_rank,exit_date,exit_rank,holding_days,quantity,entry_price,exit_price,cost_value,proceeds,gross_realized_pnl,brokerage,stt,exchange_charge,sebi_charge,gst,stamp_duty,total_transaction_cost,net_realized_pnl,return_pct,sell_reason
GOLDBEES,2016-01-05 00:00:00,0,2016-04-18 00:00:00,,104,43248.98966498667,23.094499588012695,26.249000549316406,1000000,1135242.7534736148,135242.7534736148,0.0,1135.2427534736148,33.71670977816636,1.1352427534736147,6.273351455695195,0.0,1176.36805746095,134066.38541615385,0.1352427534736148,SellReason.MARKET_EXIT
ULTRACEMCO,2016-04-18 00:00:00,3,2016-04-26 00:00:00,5,8,120.04630257350685,3145.2339697300226,3160.9751626125826,378022.1284720513,379463.3807983301,1441.2523262788309,0.0,379.46338079833015,11.270062409710405,0.3794633807983301,2.0969146422915723,0.0,393.20982123113043,1048.0425050477004,0.0038126136480536445,SellReason.RANK_EXIT
HEROMOTOCO,2016-04-18 00:00:00,1,2016-04-28 00:00:00,5,10,164.89733917576916,2289.750160202494,2143.0371301974365,378022.1284720513,353381.1205244337,-24641.007947617618,0.0,353.3811205244337,10.49541927957568,0.35338112052443366,1.9527840720180203,0.0,366.1827049965518,-25007.19065261417,-0.06518403577911029,SellReason.RANK_EXIT
BSOFT,2016-04-18 00:00:00,2,2016-05-18 00:00:00,5,30,4878.835528986993,77.39012855657364,83.23434753777777,378022.1284720513,406086.6919993612,28064.563527309918,0.0,406.0866919993612,12.060774752381029,0.4060866919993612,2.24403505998847,0.0,420.79758850373,27643.765938806187,0.07424053094654973,SellReason.RANK_EXIT
INDUSINDBK,2016-05-24 00:00:00,3,2016-06-09 00:00:00,5,16,379.8041263843041,997.3574047270856,1052.5406086523478,379250.33440246445,399759.26635320863,20508.931950744183,0.0,399.75926635320866,11.872850210690297,0.39975926635320863,2.209069705867831,0.0,414.24094553611997,20094.691005208064,0.05407755798833361,SellReason.RANK_EXIT
BSOFT,2016-06-22 00:00:00,2,2016-07-04 00:00:00,27,12,3967.6383882938317,100.53116562547585,82.71020908403716,399345.0254076725,328164.20066563506,-71180.82474203745,0.0,328.16420066563506,9.746476759769362,0.32816420066563506,1.8134353728782993,0.0,340.05227699894834,-71520.8770190364,-0.17824392496030797,SellReason.RANK_EXIT
ACC,2016-07-22 00:00:00,3,2016-07-25 00:00:00,6,3,213.37482263562663,1534.554409071685,1515.5528712818318,327824.1483886361,323380.82510467555,-4443.323283960577,0.0,323.3808251046756,9.604410505608865,0.32338082510467553,1.7870024395284374,0.0,335.0956188749176,-4778.418902835495,-0.013553984066765603,SellReason.RANK_EXIT
GRASIM,2016-05-24 00:00:00,2,2016-08-16 00:00:00,18,84,617.2947184775577,613.6460372276118,665.2325235182972,379250.33440246445,410644.5233273425,31394.18892487808,0.0,410.64452332734254,12.196142342822073,0.4106445233273425,2.2692216359068946,0.0,425.52053182939886,30968.66839304868,0.08277959457660553,SellReason.RANK_EXIT
AMBUJACEM,2016-08-23 00:00:00,3,2016-08-29 00:00:00,5,6,1567.72597896037,233.58511768640932,229.42942296367946,366632.3661406569,359682.46671804716,-6949.899422609713,0.0,359.6824667180472,10.682569261526,0.35968246671804716,1.9876053110839282,0.0,372.71232375737515,-7322.611746367088,-0.018956044431558492,SellReason.RANK_EXIT
BPCL,2016-08-23 00:00:00,2,2016-09-06 00:00:00,6,14,3329.8372778318167,109.97458035965779,108.41918966885702,366632.3661406569,361018.25939167826,-5614.106748978607,0.0,361.01825939167827,10.722242303932845,0.36101825939167825,1.9949869013984138,0.0,374.0965068564012,-5988.203255835008,-0.015312632673637932,SellReason.RANK_EXIT
ACCELYA,2016-09-22 00:00:00,2,2016-09-30 00:00:00,6,8,248.30797279821593,1448.0,1320.0,359976.95863955584,327766.52409364504,-32210.4345459108,0.0,327.76652409364505,9.734665765581259,0.32776652409364504,1.8112378121414827,0.0,339.64019419546145,-32550.07474010626,-0.08947915629834252,SellReason.RANK_EXIT
YESBANK,2016-05-24 00:00:00,1,2016-11-02 00:00:00,6,162,2020.5276853117937,187.47600468381296,239.99963871139676,379250.3344024645,484925.9144812052,105675.58007874072,0.0,484.9259144812052,14.402299660091796,0.4849259144812052,2.6797006034231403,0.0,502.49284065920136,105173.08723808151,0.27864334053980466,SellReason.RANK_EXIT
ABREL,2016-09-22 00:00:00,1,2016-11-07 00:00:00,,46,419.62188328396934,856.8426932312765,953.71556514096,359976.95863955584,400199.9215616848,40222.962922128965,0.0,400.1999215616848,11.885937670382038,0.40019992156168477,2.21150476654987,0.0,414.69756392017837,39808.26535820879,0.11173760419039523,SellReason.MARKET_EXIT
MARUTI,2016-10-24 00:00:00,3,2016-11-07 00:00:00,,14,62.781080231337384,5209.1885072953355,5298.368806073602,327426.8838994496,332637.31710932206,5210.433209872455,0.0,332.63731710932205,9.879328318146865,0.33263731710932204,1.8381538143461136,0.0,344.6874365589244,4865.745773313531,0.015913272446719865,SellReason.MARKET_EXIT
GOLDBEES,2016-11-07 00:00:00,0,2017-01-30 00:00:00,,84,43815.88079850012,27.731000900268555,26.5,1216501.2753110738,1161120.8411602532,-55380.4341508206,0.0,1161.1208411602531,34.48528898245952,1.1611208411602532,6.416353768251559,0.0,1203.1836047521244,-56583.61775557272,-0.04552435354961643,SellReason.MARKET_EXIT
POWERGRID,2017-01-30 00:00:00,2,2017-02-03 00:00:00,5,4,5273.6732300376925,73.22800652326153,72.83372431553937,386639.219185167,384101.26216680533,-2537.9570183616597,0.0,384.1012621668053,11.407807486354118,0.3841012621668053,2.122543574733766,0.0,398.01571449005996,-2935.9727328517197,-0.006564147899197459,SellReason.RANK_EXIT
ONGC,2017-01-30 00:00:00,1,2017-02-14 00:00:00,6,15,3118.7875696808987,123.82394410090015,118.19714418152424,386639.219185167,368631.7840451188,-18007.435140048212,0.0,368.63178404511876,10.948363986140027,0.36863178404511876,2.037059238633326,0.0,381.98583905393724,-18389.42097910215,-0.04657425901593339,SellReason.RANK_EXIT
MARUTI,2017-01-30 00:00:00,3,2017-03-08 00:00:00,5,37,71.00169306553583,5439.0333669127895,5419.726635685803,386639.219185167,384809.7670860725,-1829.4520990945166,0.0,384.8097670860725,11.428850082456353,0.38480976708607245,2.1264587729176365,0.0,398.7498857085326,-2228.201984803049,-0.00473167751308324,SellReason.RANK_EXIT
