strategy_name,benchmark_name,universe,portfolio_size,rebalance_frequency,market_filter,initial_capital,final_portfolio_value,absolute_return,cagr,xirr,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio,total_trades,winning_trades,losing_trades,win_rate,profit_factor,average_holding_days,portfolio_turnover,total_transaction_costs
Momentum V1,NIFTY50,NIFTY50,3,Monthly,Weekly Supertrend,1000000,3847909.819050402,2.8479098190504017,0.13573310168532404,0.0,0.29035439068279756,0.7622652479620387,0.7542492492470289,0.46747390788936927,164,68,96,0.4146341463414634,2.0762556449205922,39.65853658536585,245.11594969155848,272444.7254210691
