year,beginning_value,ending_value,year_return,period_return,cumulative_return,cash,invested_value,realized_pnl,unrealized_pnl,buy_value,sell_value,buy_transaction_costs,sell_transaction_costs,transaction_costs,turnover,holdings,trades,winning_trades,losing_trades,win_rate,profit_factor,max_drawdown
2021,1000000.0,1019456.2533326115,0.019456253332611473,0.020666995059492654,0.019456253332611473,368920.9351242689,650535.3182083427,-38719.16305741105,58175.41639002257,1938121.9320659572,1308398.6639041284,2299.0506269868715,1355.7967139027191,3654.8473408895907,3.2465205959700856,5,16,4,12,0.25,0.4926711623753333,0.11341745199879427
2022,1019456.2533326115,884968.3854400094,-0.13192117607102816,-0.13192117607102816,-0.11503161455999056,0.0,884968.3854400094,-67506.68512448625,-8805.766378093453,3850961.605527779,3485652.5942486376,4568.110781478796,3611.923845127889,8180.034626606685,7.196595416226011,2,21,7,14,0.3333333333333333,0.6970739011806607,0.2578624159128169
2023,884968.3854400094,1518075.864875062,0.7154012390174471,0.7154012390174447,0.5180758648750619,0.0,1518075.864875062,-92169.81059394179,716471.5236509006,3394862.7119856207,3398384.2060579266,4027.074415387854,3521.494072306581,7548.568487694435,7.676259434585249,3,18,6,12,0.3333333333333333,0.3283214994986659,0.13939958575465683
2024,1518075.864875062,1532801.5963674204,0.009700260595059573,0.009700260595059573,0.5328015963674204,0.0,1532801.5963674204,776296.8793093159,-45099.62416605672,4602471.845045854,4607245.993132333,5459.5717668613615,4774.148086479546,10233.719853340906,6.066704603683396,6,9,6,3,0.6666666666666666,18.426559058011904,0.18804781801741532
2025,1532801.5963674204,1407755.233730573,-0.0815802664436116,-0.0815802664436106,0.407755233730573,0.0,1407755.233730573,-391885.81052439054,221739.82372148643,3845664.2755996278,3849653.3865297385,4561.826950987444,3989.1109301101646,8550.93788109761,5.020426440294991,14,19,7,12,0.3684210526315789,0.12108605138853287,0.31549381462521087
2026,1407755.233730573,1487044.850379745,0.05632343943702023,0.05632343943702156,0.4870448503797451,0.0,1487044.850379745,61220.527607656324,239808.91276300192,2685371.200435678,2688156.73834002,3185.457137608012,2785.5379043431262,5970.995041951138,3.817089654524506,11,30,13,17,0.43333333333333335,1.4437201337174494,0.17870410163862238
