decision_date,exit_date,universe,action,symbol,reason,entry_date,entry_rank,exit_rank,score,exit_price,quantity,gross_value,cost_value,brokerage,stt,exchange_charge,sebi_charge,gst,stamp_duty,sell_transaction_cost,net_value,realized_pnl,entry_price,buy_transaction_cost,invested_amount,total_transaction_cost,net_realized_pnl,holding_days,proceeds,gross_realized_pnl,return_pct,sell_reason
2021-08-20,2021-08-23,NIFTY_PHARMA,SELL,DIVISLAB,SECTOR_ROTATION,2021-08-10,1,,0.9787555163105329,4747.97509765625,13.921266353070822,66097.8259722201,66666.66666666667,0.0,66.09782597222011,1.9631054313749372,0.0660978259722201,0.3652565863224883,0.0,68.49228581588976,66029.33368640422,-637.3329802624503,4783.155730559319,79.08173333333333,66666.66666666667,147.5740191492231,-637.3329802624503,13,66097.8259722201,-568.8406944465678,-0.009559994703936753,SECTOR_ROTATION
2021-08-20,2021-08-23,NIFTY_PHARMA,SELL,SUNPHARMA,SECTOR_ROTATION,2021-08-10,2,,0.7678934931755066,724.6538696289062,88.56206337731243,64176.84192868989,66666.66666666667,0.0,64.1768419286899,1.9060522052820899,0.06417684192868989,0.35464122849794033,0.0,66.50171220439861,64110.34021648549,-2556.326450181179,751.8748140458474,79.08173333333333,66666.66666666667,145.58344553773196,-2556.326450181179,13,64176.84192868989,-2489.824737976778,-0.03834489675271768,SECTOR_ROTATION
2021-08-20,2021-08-23,NIFTY_PHARMA,SELL,CIPLA,SECTOR_ROTATION,2021-08-10,3,,0.4625169063607852,861.9773559570312,75.43191675766506,65020.60416154301,66666.66666666667,0.0,65.020604161543,1.9311119435978275,0.06502060416154301,0.3593038585966867,0.0,67.37604056789907,64953.22812097511,-1713.4385456915625,882.750800927606,79.08173333333333,66666.66666666667,146.4577739012324,-1713.4385456915625,13,65020.60416154301,-1646.0625051236639,-0.025701578185373435,SECTOR_ROTATION
2021-08-20,2021-08-23,NIFTY_PSU_BANK,SELL,IOB,SECTOR_ROTATION,2021-08-10,1,,0.7159181063373884,18.899999618530273,4825.187136167843,91196.03503290942,100000.0,0.0,91.19603503290942,2.70852224047741,0.09119603503290942,0.5039492895918575,0.0,94.4997025980116,91101.53533031141,-8898.46466968859,20.700000762939453,118.62259999999999,100000.0,213.12230259801157,-8898.46466968859,13,91196.03503290942,-8803.964967090578,-0.0889846466968859,SECTOR_ROTATION
2021-08-20,2021-08-23,NIFTY_PSU_BANK,SELL,SBIN,SECTOR_ROTATION,2021-08-10,3,,0.6184651205937068,374.5889892578125,251.35852167817492,94156.1345767655,100000.0,0.0,94.1561345767655,2.7964371969299355,0.0941561345767655,0.5203067996712062,0.0,97.56703470794339,94058.56754205756,-5941.432457942443,397.3661872816168,118.62259999999999,100000.0,216.18963470794338,-5941.432457942443,13,94156.1345767655,-5843.8654232345,-0.05941432457942443,SECTOR_ROTATION
2021-10-29,2021-11-01,NIFTY_FMCG,SELL,TATACONSUM,SECTOR_ROTATION,2021-08-23,1,,0.6298473911980789,791.435302734375,77.65184309710853,61456.40994944227,63375.50081603896,0.0,61.45640994944227,1.8252553754984355,0.061456409949442264,0.339608121380618,0.0,63.68272985627077,61392.727219586,-1982.7735964529638,815.1812065818825,75.17766683100663,63375.50081603896,138.8603966872774,-1982.7735964529638,70,61456.40994944227,-1919.0908665966926,-0.03128612114969144,SECTOR_ROTATION
2021-10-29,2021-11-01,NIFTY_FMCG,SELL,GODREJCP,SECTOR_ROTATION,2021-08-23,2,,0.6274542522927126,930.5189819335938,63.41800500344893,59011.65745206885,63375.50081603896,0.0,59.01165745206885,1.7526462263264448,0.05901165745206885,0.3260984190801325,0.0,61.1494137549275,58950.50803831392,-4424.992777725041,998.1443463219227,75.17766683100663,63375.50081603896,136.32708058593414,-4424.992777725041,70,59011.65745206885,-4363.843363970111,-0.06982181948462286,SECTOR_ROTATION
2021-10-29,2021-11-01,NIFTY_FMCG,SELL,JUBLFOOD,SECTOR_ROTATION,2021-08-23,3,,0.7649523019790649,743.0916748046875,79.84183073659256,59329.799721526935,63375.50081603896,0.0,59.32979972152694,1.7620950517293499,0.05932979972152693,0.3278564732611578,0.0,61.47908104623897,59268.3206404807,-4107.180175558264,792.8215393512588,75.17766683100663,63375.50081603896,136.6567478772456,-4107.180175558264,70,59329.799721526935,-4045.7010945120273,-0.06480706460182838,SECTOR_ROTATION
2021-11-18,2021-11-22,NIFTY_METAL,SELL,TATASTEEL,SECTOR_ROTATION,2021-08-10,1,,0.5281196410457294,100.46903991699219,820.2799841702914,82412.74247271473,100000.0,0.0,82.41274247271473,2.4476584514396276,0.08241274247271473,0.4554128149042216,0.0,85.39822648153128,82327.3442462332,-17672.655753766798,121.76498186900105,118.62259999999999,100000.0,204.0208264815313,-17672.655753766798,104,82412.74247271473,-17587.25752728527,-0.17672655753766797,SECTOR_ROTATION
2021-11-18,2021-11-22,NIFTY_METAL,SELL,SAIL,SECTOR_ROTATION,2021-08-10,3,,0.41805665629605454,97.17383575439453,856.8969711814585,83267.96553602519,100000.0,0.0,83.2679655360252,2.473058576419948,0.0832679655360252,0.46013877755207516,0.0,86.28443085553324,83181.68110516966,-16818.318894830343,116.56171133652995,118.62259999999999,100000.0,204.90703085553324,-16818.318894830343,104,83267.96553602519,-16732.034463974807,-0.16818318894830342,SECTOR_ROTATION
