decision_date,execution_date,universe,action,symbol,reason,entry_date,entry_rank,exit_rank,score,price,quantity,gross_value,cost_value,brokerage,stt,exchange_charge,sebi_charge,gst,stamp_duty,transaction_cost,net_value,realized_pnl,rebalance_date,rank_before,rank_after,trade_value,entry_price,exit_price,notes,portfolio_value,cash_after,weight_after,weight_before
2021-08-09,2021-08-10,NIFTY_IT,BUY,TECHM,INITIAL_ENTRY,2021-08-10,2,,0.5964001702765624,1080.7334371245418,92.41999365333771,100000.0,100000.0,0.0,100.0,2.97,0.09999999999999999,0.5526,14.999999999999998,118.62259999999999,99881.3774,0.0,2021-08-10,2,,100000.0,1080.7334371245418,,NIFTY_IT,998813.774,0.0,0.1,
2021-08-09,2021-08-10,NIFTY_IT,BUY,INFY,INITIAL_ENTRY,2021-08-10,3,,0.5453329036633174,1452.7822488331904,68.7517881500963,100000.0,100000.0,0.0,100.0,2.97,0.09999999999999999,0.5526,14.999999999999998,118.62259999999999,99881.3774,0.0,2021-08-10,3,,100000.0,1452.7822488331904,,NIFTY_IT,998813.774,0.0,0.1,
2021-08-09,2021-08-10,NIFTY_METAL,BUY,TATASTEEL,INITIAL_ENTRY,2021-08-10,1,,0.8017509616911411,121.76498186900105,820.2799841702914,100000.0,100000.0,0.0,100.0,2.97,0.09999999999999999,0.5526,14.999999999999998,118.62259999999999,99881.3774,0.0,2021-08-10,1,,100000.0,121.76498186900105,,NIFTY_METAL,998813.774,0.0,0.1,
2021-08-09,2021-08-10,NIFTY_METAL,BUY,SAIL,INITIAL_ENTRY,2021-08-10,3,,0.6921182914326589,116.56171133652995,856.8969711814585,100000.0,100000.0,0.0,100.0,2.97,0.09999999999999999,0.5526,14.999999999999998,118.62259999999999,99881.3774,0.0,2021-08-10,3,,100000.0,116.56171133652995,,NIFTY_METAL,998813.774,0.0,0.1,
2021-08-09,2021-08-10,NIFTY_PHARMA,BUY,DIVISLAB,INITIAL_ENTRY,2021-08-10,1,,0.9787555163105329,4783.155730559319,13.921266353070822,66666.66666666667,66666.66666666667,0.0,66.66666666666667,1.9800000000000002,0.06666666666666667,0.3684,10.0,79.08173333333333,66587.58493333333,0.0,2021-08-10,1,,66666.66666666667,4783.155730559319,,NIFTY_PHARMA,998813.774,0.0,0.06666666666666667,
2021-08-09,2021-08-10,NIFTY_PHARMA,BUY,SUNPHARMA,INITIAL_ENTRY,2021-08-10,2,,0.7678934931755066,751.8748140458474,88.56206337731243,66666.66666666667,66666.66666666667,0.0,66.66666666666667,1.9800000000000002,0.06666666666666667,0.3684,10.0,79.08173333333333,66587.58493333333,0.0,2021-08-10,2,,66666.66666666667,751.8748140458474,,NIFTY_PHARMA,998813.774,0.0,0.06666666666666667,
2021-08-09,2021-08-10,NIFTY_PHARMA,BUY,CIPLA,INITIAL_ENTRY,2021-08-10,3,,0.4625169063607852,882.750800927606,75.43191675766506,66666.66666666667,66666.66666666667,0.0,66.66666666666667,1.9800000000000002,0.06666666666666667,0.3684,10.0,79.08173333333333,66587.58493333333,0.0,2021-08-10,3,,66666.66666666667,882.750800927606,,NIFTY_PHARMA,998813.774,0.0,0.06666666666666667,
2021-08-09,2021-08-10,NIFTY_PSU_BANK,BUY,IOB,INITIAL_ENTRY,2021-08-10,1,,0.7159181063373884,20.700000762939453,4825.187136167843,100000.0,100000.0,0.0,100.0,2.97,0.09999999999999999,0.5526,14.999999999999998,118.62259999999999,99881.3774,0.0,2021-08-10,1,,100000.0,20.700000762939453,,NIFTY_PSU_BANK,998813.774,0.0,0.1,
2021-08-09,2021-08-10,NIFTY_PSU_BANK,BUY,SBIN,INITIAL_ENTRY,2021-08-10,3,,0.6184651205937068,397.3661872816168,251.35852167817492,100000.0,100000.0,0.0,100.0,2.97,0.09999999999999999,0.5526,14.999999999999998,118.62259999999999,99881.3774,0.0,2021-08-10,3,,100000.0,397.3661872816168,,NIFTY_PSU_BANK,998813.774,0.0,0.1,
2021-08-09,2021-08-10,NIFTY_REALTY,BUY,DLF,INITIAL_ENTRY,2021-08-10,3,,0.3514232952147722,331.62586289193973,602.3738711389126,200000.0,200000.0,0.0,200.0,5.94,0.19999999999999998,1.1052,29.999999999999996,237.24519999999998,199762.7548,0.0,2021-08-10,3,,200000.0,331.62586289193973,,NIFTY_REALTY,998813.774,0.0,0.2,
2021-08-20,2021-08-23,NIFTY_PHARMA,SELL,DIVISLAB,SECTOR_ROTATION,2021-08-10,1,,0.9787555163105329,4747.97509765625,13.921266353070822,66097.8259722201,66666.66666666667,0.0,66.09782597222011,1.9631054313749372,0.0660978259722201,0.3652565863224883,0.0,68.49228581588976,66029.33368640422,-637.3329802624503,2021-08-23,1,,66097.8259722201,,4747.97509765625,NIFTY_PHARMA,954400.5611056676,0.0,0.0,
2021-08-20,2021-08-23,NIFTY_PHARMA,SELL,SUNPHARMA,SECTOR_ROTATION,2021-08-10,2,,0.7678934931755066,724.6538696289062,88.56206337731243,64176.84192868989,66666.66666666667,0.0,64.1768419286899,1.9060522052820899,0.06417684192868989,0.35464122849794033,0.0,66.50171220439861,64110.34021648549,-2556.326450181179,2021-08-23,2,,64176.84192868989,,724.6538696289062,NIFTY_PHARMA,954400.5611056676,0.0,0.0,
2021-08-20,2021-08-23,NIFTY_PHARMA,SELL,CIPLA,SECTOR_ROTATION,2021-08-10,3,,0.4625169063607852,861.9773559570312,75.43191675766506,65020.60416154301,66666.66666666667,0.0,65.020604161543,1.9311119435978275,0.06502060416154301,0.3593038585966867,0.0,67.37604056789907,64953.22812097511,-1713.4385456915625,2021-08-23,3,,65020.60416154301,,861.9773559570312,NIFTY_PHARMA,954400.5611056676,0.0,0.0,
2021-08-20,2021-08-23,NIFTY_PSU_BANK,SELL,IOB,SECTOR_ROTATION,2021-08-10,1,,0.7159181063373884,18.899999618530273,4825.187136167843,91196.03503290942,100000.0,0.0,91.19603503290942,2.70852224047741,0.09119603503290942,0.5039492895918575,0.0,94.4997025980116,91101.53533031141,-8898.46466968859,2021-08-23,1,,91196.03503290942,,18.899999618530273,NIFTY_PSU_BANK,954400.5611056676,0.0,0.0,
2021-08-20,2021-08-23,NIFTY_PSU_BANK,SELL,SBIN,SECTOR_ROTATION,2021-08-10,3,,0.6184651205937068,374.5889892578125,251.35852167817492,94156.1345767655,100000.0,0.0,94.1561345767655,2.7964371969299355,0.0941561345767655,0.5203067996712062,0.0,97.56703470794339,94058.56754205756,-5941.432457942443,2021-08-23,3,,94156.1345767655,,374.5889892578125,NIFTY_PSU_BANK,954400.5611056676,0.0,0.0,
2021-08-20,2021-08-23,NIFTY_CONSUMER_DURABLES,BUY,RELAXO,INITIAL_ENTRY,2021-08-23,1,,0.796811164667209,1210.0,78.47147497835698,95063.25122405845,95063.25122405845,0.0,95.06325122405845,2.823378561354536,0.09506325122405844,0.525319526264147,14.259487683608766,112.76650024650995,94950.48472381194,0.0,2021-08-23,1,,95063.25122405845,1210.0,,NIFTY_CONSUMER_DURABLES,954400.5611056676,0.0,0.09948703782593374,
2021-08-20,2021-08-23,NIFTY_CONSUMER_DURABLES,BUY,TITAN,INITIAL_ENTRY,2021-08-23,2,,0.7603205119570097,1864.531371388692,50.92458415065089,95063.25122405845,95063.25122405845,0.0,95.06325122405845,2.823378561354536,0.09506325122405844,0.525319526264147,14.259487683608766,112.76650024650995,94950.48472381194,0.0,2021-08-23,2,,95063.25122405845,1864.531371388692,,NIFTY_CONSUMER_DURABLES,954400.5611056676,0.0,0.09948703782593374,
2021-08-20,2021-08-23,NIFTY_FMCG,BUY,TATACONSUM,INITIAL_ENTRY,2021-08-23,1,,0.943911001086235,815.1812065818825,77.65184309710853,63375.50081603896,63375.50081603896,0.0,63.375500816038965,1.8822523742363573,0.06337550081603896,0.35021301750943135,9.506325122405844,75.17766683100663,63300.32314920796,0.0,2021-08-23,1,,63375.50081603896,815.1812065818825,,NIFTY_FMCG,954400.5611056676,0.0,0.06632469188395583,
2021-08-20,2021-08-23,NIFTY_FMCG,BUY,GODREJCP,INITIAL_ENTRY,2021-08-23,2,,0.8164827836056551,998.1443463219227,63.41800500344893,63375.50081603896,63375.50081603896,0.0,63.375500816038965,1.8822523742363573,0.06337550081603896,0.35021301750943135,9.506325122405844,75.17766683100663,63300.32314920796,0.0,2021-08-23,2,,63375.50081603896,998.1443463219227,,NIFTY_FMCG,954400.5611056676,0.0,0.06632469188395583,
2021-08-20,2021-08-23,NIFTY_FMCG,BUY,JUBLFOOD,INITIAL_ENTRY,2021-08-23,3,,0.7967910170555115,792.8215393512588,79.84183073659256,63375.50081603896,63375.50081603896,0.0,63.375500816038965,1.8822523742363573,0.06337550081603896,0.35021301750943135,9.506325122405844,75.17766683100663,63300.32314920796,0.0,2021-08-23,3,,63375.50081603896,792.8215393512588,,NIFTY_FMCG,954400.5611056676,0.0,0.06632469188395583,
