year,universe,stock_days,gold_days,cash_days,stock_pnl,gold_pnl,cash_pnl,total_pnl,stock_pnl_share,gold_pnl_share,cash_pnl_share
2023,NIFTY_FINANCIAL_SERVICES_EX_BANK,0,0,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,NIFTY_FMCG,0,0,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,NIFTY_HEALTHCARE,19,0,226,15563.371317095356,0.0,-900531.7567571048,-884968.3854400094,-0.017586358533426244,-0.0,1.0175863585334262
2023,NIFTY_IT,39,0,206,275091.39181652124,0.0,-275091.39181652124,0.0,0.0,0.0,0.0
2023,NIFTY_MEDIA,0,0,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,NIFTY_METAL,5,0,240,298024.0925789481,0.0,-298024.0925789481,0.0,0.0,0.0,0.0
2023,NIFTY_MIDSMALL_FINANCIAL_SERVICES,0,0,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,NIFTY_MIDSMALL_HEALTHCARE,0,0,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,NIFTY_MIDSMALL_IT_TELECOM,0,0,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,NIFTY_OIL_GAS,0,0,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,NIFTY_PHARMA,32,0,213,1084180.4003128805,0.0,-1084180.4003128805,0.0,0.0,0.0,0.0
2023,NIFTY_PRIVATE_BANK,0,0,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,NIFTY_PSU_BANK,0,0,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,NIFTY_REALTY,152,0,93,1518075.864875062,0.0,0.0,1518075.864875062,1.0,0.0,0.0
2024,COMBINED,246,0,4390,3113557.399716453,0.0,-3098831.6682240944,14725.731492358726,211.43651854117383,0.0,-210.43651854117383
2024,NIFTY_AUTO,0,0,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,NIFTY_BANK,0,0,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,NIFTY_CHEMICALS,0,0,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,NIFTY_CONSUMER_DURABLES,16,0,228,815275.6707959968,0.0,0.0,815275.6707959968,1.0,0.0,0.0
2024,NIFTY_FINANCIAL_SERVICES,0,0,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,NIFTY_FINANCIAL_SERVICES_EX_BANK,0,0,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,NIFTY_FMCG,0,0,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,NIFTY_HEALTHCARE,0,0,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,NIFTY_IT,0,0,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,NIFTY_MEDIA,0,0,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,NIFTY_METAL,0,0,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,NIFTY_MIDSMALL_FINANCIAL_SERVICES,0,0,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,NIFTY_MIDSMALL_HEALTHCARE,0,0,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,NIFTY_MIDSMALL_IT_TELECOM,0,0,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
