initial_capital,final_portfolio_value,absolute_return,cagr,xirr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,max_drawdown_duration,total_trades,winning_trades,losing_trades,win_rate,profit_factor,expectancy,average_trade_return,average_winning_trade,average_losing_trade,largest_winning_trade,largest_losing_trade,average_holding_days,median_holding_days,total_buy_value,total_sell_value,portfolio_turnover,total_buy_transaction_costs,total_sell_transaction_costs,total_transaction_costs,transaction_cost_drag
1000000,1252751.5357900294,0.25275153579002946,0.04618354045163464,0.0,0.14347227838894155,0.38699421275689333,0.27444806446853265,0.14767848351878501,0.31273032706731446,609,64,23,41,0.359375,1.326440399831384,3949.2427467192024,0.018515856797195796,44652.91411933799,-18884.524120847436,296429.9747332001,-109147.431747071,35.84375,19.0,25155918.84454049,25435026.8164284,50.59094566096889,29840.604987283994,26356.436097880338,56197.04108516433,0.05619704108516433
