year,beginning_value,ending_value,annual_return,realized_pnl,unrealized_pnl,buy_value,sell_value,turnover,buy_transaction_costs,sell_transaction_costs,transaction_costs,trades,winning_trades,losing_trades,win_rate,profit_factor,max_drawdown
2021,1000000,1014015.8304496056,0.014015830449605594,14015.83044960548,0,2659253.032309425,2676041.846897874,5.335294879207299,3154.475087504252,2772.9841388435966,5927.459226347848,8,4,4,0.5,1.220234107602505,0.13514622118860414
2022,1014015.8304496056,1068741.2984454017,0.05396904698374515,92682.2157952492,-23940.91734984744,5163019.852107441,5261153.812272966,10.280089670551218,6124.508387085982,5451.744370276367,11576.252757362348,15,7,8,0.4666666666666667,1.8881869706035799,0.1157073452036222
2023,1068741.2984454017,1433307.07156892,0.34111695099068234,58854.6635565934,374452.4080123266,9494372.385346921,9563136.619710412,17.83173255565076,11262.47137718054,9909.570806896041,21172.04218407658,28,11,17,0.39285714285714285,1.1988120981712487,0.13254599382549317
2024,1433307.07156892,1274529.049963781,-0.11077739359182695,274529.0499637807,0,19525080.080288284,19820147.2821897,27.450661580431674,23161.157643320214,20538.151937634302,43699.30958095452,50,19,31,0.38,1.4284780166949549,0.2422530093419401
2025,1274529.049963781,1296870.4234405453,0.0175291206406,202389.58723552895,94480.83620501606,23561740.331012756,23788780.47108071,37.15138607742134,27949.54898589605,24650.55283242608,52600.10181832213,60,22,38,0.36666666666666664,1.2745362682199444,0.10593520910967393
2026,1296870.4234405453,1252751.5357900294,-0.03401950330046871,252751.53579002895,0,25155918.84454049,25435026.8164284,39.010023473858816,29840.604987283994,26356.436097880338,56197.04108516433,64,23,41,0.359375,1.3264403998313838,0.03924546770700924
