symbol,total_invested_amount,closed_invested_amount,open_invested_amount,realized_pnl,unrealized_pnl,total_pnl,total_return_pct,closed_trades,winning_trades,losing_trades,total_transaction_cost,open_market_value
GOLDBEES,11749291.697845902,11749291.697845902,0.0,1053855.7645219772,0.0,1053855.7645219772,0.08969525922274868,6,5,1,13280.716105666932,0.0
APARINDS,2380463.199584891,1774854.301970183,605608.8976147079,229279.9482361479,251529.35432079923,480809.3025569471,0.2019814054007604,6,3,3,2078.8902176489787,857138.2519355072
TRENT,391216.3304830198,391216.3304830198,0.0,290906.88337827823,0.0,290906.88337827823,0.7435959613932952,1,1,0,707.5670087378339,0.0
ADANIENSOL,1007926.9825901446,402318.0849754367,605608.8976147079,59496.33854437954,181265.27244585974,240761.61099023928,0.23886810765948177,2,2,0,479.0405070547084,786874.1700605677
ARVIND,3986070.688263707,3414273.138459062,571797.5498046447,64532.43520771275,79623.5329858996,144155.96819361235,0.03616493019505514,10,5,5,3608.5680764420067,651421.0827905443
BSOFT,1059122.9009785394,1059122.9009785394,0.0,137389.01001670273,0.0,137389.01001670273,0.12971961033961873,4,4,0,1241.1428559800365,0.0
PFC,973606.2879627852,973606.2879627852,0.0,112645.79327413336,0.0,112645.79327413336,0.11569953344265901,3,1,2,1126.770237748188,0.0
BASF,571929.135625168,571929.135625168,0.0,79337.6398786855,0.0,79337.6398786855,0.13871935338975624,2,1,1,675.5595981333915,0.0
ADANIENT,1147060.3744002576,1147060.3744002576,0.0,70934.36464056991,0.0,70934.36464056991,0.061840131717267335,4,2,2,1263.4270123766478,0.0
SHRIRAMFIN,1376037.6506632995,1376037.6506632995,0.0,67508.86890434101,0.0,67508.86890434101,0.04906033557424778,3,1,2,1497.392072383095,0.0
NH,487726.8072972234,487726.8072972234,0.0,63892.8379278931,0.0,63892.8379278931,0.13100128385798662,1,1,0,572.1955423911513,0.0
RECLTD,377470.97556736734,377470.97556736734,0.0,55263.71489666089,0.0,55263.71489666089,0.1464052032440252,1,1,0,448.87607441986995,0.0
ASHOKLEY,570030.198439826,570030.198439826,0.0,47490.48765330963,0.0,47490.48765330963,0.08331223114721151,1,1,0,640.5547499538712,0.0
BANKBARODA,437831.02999609377,437831.02999609377,0.0,41671.55941329328,0.0,41671.55941329328,0.09517726373497344,2,2,0,497.38845706464184,0.0
CANBK,564471.6903021974,564471.6903021974,0.0,25364.016010760806,0.0,25364.016010760806,0.04493407986002247,1,1,0,611.8370961166119,0.0
APOLLOTYRE,290094.9938684593,290094.9938684593,0.0,24350.095811713833,0.0,24350.095811713833,0.0839383523548674,1,1,0,326.17416765197646,0.0
BANKINDIA,525958.9125982865,525958.9125982865,0.0,20082.104660929166,0.0,20082.104660929166,0.03818188869872302,2,1,1,566.4088267033076,0.0
SBICARD,487726.8072972234,487726.8072972234,0.0,16620.331942692766,0.0,16620.331942692766,0.034077134358875306,1,1,0,523.1597304208365,0.0
MUTHOOTFIN,1073122.0434514154,1073122.0434514154,0.0,15571.638965561215,0.0,15571.638965561215,0.014510594634212457,2,1,1,1129.302912796329,0.0
WSI,290094.9938684593,290094.9938684593,0.0,15556.228942402478,0.0,15556.228942402478,0.05362460322033787,1,1,0,317.0522818261957,0.0
COALINDIA,402867.7037263025,402867.7037263025,0.0,13519.388898524581,0.0,13519.388898524581,0.033557887051947184,2,1,1,431.9186968257911,0.0
LUPIN,303944.4491673363,303944.4491673363,0.0,12566.11422416361,0.0,12566.11422416361,0.041343456867163744,1,1,0,328.3166853465102,0.0
EICHERMOT,564471.6903021974,564471.6903021974,0.0,5558.508137628675,0.0,5558.508137628675,0.009847275307381411,1,1,0,591.2928254078082,0.0
