strategy_name,benchmark_name,universe,portfolio_size,rebalance_frequency,market_filter,initial_capital,final_portfolio_value,absolute_return,cagr,xirr,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio,total_trades,winning_trades,losing_trades,win_rate,profit_factor,average_holding_days,portfolio_turnover,total_transaction_costs
Momentum V1,NIFTY100,NIFTY100,5,Monthly,Weekly Supertrend,1000000,3319488.519160615,2.3194885191606147,0.271744958862999,0.0,0.24438680036113786,1.2327386787874177,1.1899663390587996,1.1119461380951554,110,53,57,0.4818181818181818,2.374393329694689,44.5,101.23807242575806,112492.63721168527
