initial_capital,final_portfolio_value,absolute_return,cagr,xirr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,max_drawdown_duration,total_trades,winning_trades,losing_trades,win_rate,profit_factor,expectancy,average_trade_return,average_winning_trade,average_losing_trade,largest_winning_trade,largest_losing_trade,average_holding_days,median_holding_days,total_buy_value,total_sell_value,portfolio_turnover,total_buy_transaction_costs,total_sell_transaction_costs,total_transaction_costs,transaction_cost_drag
1000000,3319488.519160615,2.3194885191606147,0.271744958862999,0.0,0.21372041059564456,1.2327386787874177,1.1899663390587996,1.1119461380951554,0.24438680036113786,162,110,53,57,0.4818181818181818,2.374393329694689,16427.912358255053,0.03259873620778056,58903.46156653355,-23066.89655470565,622168.0104682881,-140469.6650768484,44.5,27.5,50580762.49487181,50657309.930886246,101.23807242575806,60000.215571242734,52492.42164044253,112492.63721168527,0.11249263721168527
