initial_capital,final_portfolio_value,absolute_return,cagr,xirr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,max_drawdown_duration,total_trades,winning_trades,losing_trades,win_rate,profit_factor,expectancy,average_trade_return,average_winning_trade,average_losing_trade,largest_winning_trade,largest_losing_trade,average_holding_days,median_holding_days,total_buy_value,total_sell_value,portfolio_turnover,total_buy_transaction_costs,total_sell_transaction_costs,total_transaction_costs,transaction_cost_drag
1000000,4077388.2224825574,3.0773882224825573,0.3252385104851727,0.0,0.2346514824245734,1.3185257087543905,1.2926202323904912,1.2949103828941313,0.2511668102917385,285,51,29,22,0.5686274509803921,3.051383107090341,45085.36367223547,0.05738153361445206,117939.07523374833,-50949.07429521331,741160.3060223059,-261825.41930269173,66.3529411764706,64,45339938.735118836,44385932.59250544,89.72587132762428,53783.41416600585,45993.857386601536,99777.27155260739,0.09977727155260739
