year,stock_days,gold_days,cash_days,stock_pnl,gold_pnl,cash_pnl,total_pnl,stock_pnl_share,gold_pnl_share,cash_pnl_share
2021,74,25,0,25547.205303660594,-24928.440976918908,0.0,618.7643267416861,41.287456628581175,-40.287456628581175,0.0
2022,104,143,0,276257.7640131109,120992.57964503812,0.0,397250.343658149,0.6954248584636659,0.30457514153633414,0.0
2023,141,102,2,578640.2541608631,171049.61601283797,2293.544643088244,751983.4148167893,0.7694853939057167,0.22746461244030483,0.0030499936539784395
2024,186,44,14,142668.47596723307,-77711.05687436182,2572.8214804874733,67530.24057335872,2.1126605614895,-1.1507593666861529,0.038098805196652506
2025,135,112,0,320719.1771739684,1118327.7179607484,0.0,1439046.8951347168,0.22286916309558083,0.7771308369044192,0.0
2026,92,54,0,517248.78200641833,-96290.21803361643,0.0,420958.5639728019,1.2287403708452354,-0.22874037084523532,0.0
