date,execution_date,universe,symbol,rank,reason,lookback_start_date,as_of_date,max_lower_circuit_streak,filter_threshold
2021-08-23,2021-08-24,NIFTY_METAL,WELCORP,14,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-08-23,2021-08-24,NIFTY_PHARMA,GLENMARK,4,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-08-23,2021-08-24,NIFTY_PHARMA,DRREDDY,5,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-08-23,2021-08-24,NIFTY_PHARMA,LUPIN,6,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-08-23,2021-08-24,NIFTY_PHARMA,BIOCON,7,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-08-23,2021-08-24,NIFTY_PHARMA,AUROPHARMA,8,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-08-23,2021-08-24,NIFTY_PSU_BANK,CENTRALBK,4,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-08-23,2021-08-24,NIFTY_PSU_BANK,CANBK,5,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-08-23,2021-08-24,NIFTY_PSU_BANK,INDIANB,6,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-08-23,2021-08-24,NIFTY_PSU_BANK,BANKBARODA,7,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-08-23,2021-08-24,NIFTY_PSU_BANK,BANKINDIA,8,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-08-23,2021-08-24,NIFTY_PSU_BANK,UNIONBANK,9,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-08-23,2021-08-24,NIFTY_PSU_BANK,UCOBANK,10,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-08-23,2021-08-24,NIFTY_PSU_BANK,PNB,11,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-08-23,2021-08-24,NIFTY_PSU_BANK,PSB,12,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-08-23,2021-08-24,NIFTY_PSU_BANK,MAHABANK,13,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-08-23,2021-08-24,NIFTY_REALTY,OBEROIRLTY,4,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-08-23,2021-08-24,NIFTY_REALTY,DLF,5,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-08-23,2021-08-24,NIFTY_REALTY,PRESTIGE,6,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-08-23,2021-08-24,NIFTY_REALTY,GODREJPROP,7,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-08-23,2021-08-24,NIFTY_REALTY,PHOENIXLTD,8,ENTRY_FILTER,2020-08-19,2021-08-23,0,5
2021-09-21,2021-09-22,NIFTY_IT,HCLTECH,4,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_IT,INFY,5,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_IT,TCS,6,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_IT,JUSTDIAL,7,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_METAL,VEDL,4,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_METAL,HINDALCO,5,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_METAL,JSWSTEEL,6,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_METAL,SAIL,7,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_METAL,RATNAMANI,8,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_METAL,COALINDIA,9,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_METAL,HINDZINC,10,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_METAL,JINDALSTEL,11,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_METAL,HINDCOPPER,12,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_METAL,NMDC,13,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_METAL,WELCORP,14,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_PHARMA,DRREDDY,4,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_PHARMA,GLENMARK,5,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_PHARMA,LUPIN,6,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_PHARMA,BIOCON,7,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_PHARMA,AUROPHARMA,8,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_PSU_BANK,INDIANB,4,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_PSU_BANK,CANBK,5,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_PSU_BANK,CENTRALBK,6,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_PSU_BANK,BANKBARODA,7,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_PSU_BANK,UNIONBANK,8,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_PSU_BANK,PNB,9,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_PSU_BANK,UCOBANK,10,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_PSU_BANK,PSB,11,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_PSU_BANK,MAHABANK,12,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_PSU_BANK,BANKINDIA,13,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_REALTY,IBREALEST,4,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_REALTY,GODREJPROP,5,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_REALTY,OBEROIRLTY,6,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_REALTY,DLF,7,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-09-21,2021-09-22,NIFTY_REALTY,PHOENIXLTD,8,ENTRY_FILTER,2020-09-16,2021-09-21,0,5
2021-10-21,2021-10-22,NIFTY_IT,INFY,4,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_IT,HCLTECH,5,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_IT,TCS,6,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_IT,JUSTDIAL,7,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_METAL,COALINDIA,4,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_METAL,TATASTEEL,5,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_METAL,APLAPOLLO,6,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_METAL,SAIL,7,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_METAL,RATNAMANI,8,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_METAL,JSWSTEEL,9,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_METAL,HINDCOPPER,10,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_METAL,HINDZINC,11,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_METAL,JINDALSTEL,12,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_METAL,NMDC,13,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_METAL,WELCORP,14,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_PHARMA,DRREDDY,4,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_PHARMA,GLENMARK,5,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_PHARMA,LUPIN,6,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_PHARMA,BIOCON,7,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_PHARMA,AUROPHARMA,8,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_PSU_BANK,UNIONBANK,4,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_PSU_BANK,BANKBARODA,5,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_PSU_BANK,J&KBANK,6,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_PSU_BANK,CENTRALBK,7,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_PSU_BANK,IOB,8,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_PSU_BANK,PNB,9,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_PSU_BANK,UCOBANK,10,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_PSU_BANK,PSB,11,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_PSU_BANK,MAHABANK,12,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_PSU_BANK,BANKINDIA,13,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_REALTY,DLF,4,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_REALTY,OBEROIRLTY,5,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_REALTY,SOBHA,6,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_REALTY,PRESTIGE,7,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-10-21,2021-10-22,NIFTY_REALTY,PHOENIXLTD,8,ENTRY_FILTER,2020-10-16,2021-10-21,0,5
2021-11-22,2021-11-23,NIFTY_IT,WIPRO,4,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_IT,HCLTECH,5,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_IT,TCS,6,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_IT,JUSTDIAL,7,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_METAL,HINDALCO,4,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_METAL,RATNAMANI,5,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_METAL,WELCORP,6,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_METAL,TATASTEEL,7,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_METAL,JSWSTEEL,8,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_METAL,COALINDIA,9,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_METAL,SAIL,10,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_METAL,HINDZINC,11,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_METAL,JINDALSTEL,12,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_METAL,HINDCOPPER,13,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_METAL,NMDC,14,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_PHARMA,DRREDDY,4,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_PHARMA,BIOCON,5,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_PHARMA,LUPIN,6,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_PHARMA,GLENMARK,7,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_PHARMA,AUROPHARMA,8,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_PSU_BANK,J&KBANK,4,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_PSU_BANK,UNIONBANK,5,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_PSU_BANK,CENTRALBK,6,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_PSU_BANK,BANKBARODA,7,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_PSU_BANK,INDIANB,8,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_PSU_BANK,UCOBANK,9,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_PSU_BANK,PNB,10,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_PSU_BANK,MAHABANK,11,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_PSU_BANK,PSB,12,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_PSU_BANK,BANKINDIA,13,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_REALTY,GODREJPROP,4,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_REALTY,PRESTIGE,5,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_REALTY,OBEROIRLTY,6,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_REALTY,DLF,7,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-11-22,2021-11-23,NIFTY_REALTY,PHOENIXLTD,8,ENTRY_FILTER,2020-11-13,2021-11-22,0,5
2021-12-21,2021-12-22,NIFTY_IT,INFY,4,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_IT,HCLTECH,5,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_IT,TCS,6,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_IT,JUSTDIAL,7,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_METAL,JSWSTEEL,4,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_METAL,HINDALCO,5,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_METAL,WELCORP,6,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_METAL,SAIL,7,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_METAL,TATASTEEL,8,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_METAL,COALINDIA,9,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_METAL,JINDALSTEL,10,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_METAL,HINDZINC,11,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_METAL,NMDC,12,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_METAL,RATNAMANI,13,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_METAL,HINDCOPPER,14,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_PHARMA,CIPLA,4,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_PHARMA,BIOCON,5,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_PHARMA,GLENMARK,6,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_PHARMA,AUROPHARMA,7,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_PHARMA,LUPIN,8,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_PSU_BANK,J&KBANK,4,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_PSU_BANK,CENTRALBK,5,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_PSU_BANK,IOB,6,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_PSU_BANK,INDIANB,7,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_PSU_BANK,BANKBARODA,8,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_PSU_BANK,UCOBANK,9,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_PSU_BANK,PNB,10,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_PSU_BANK,PSB,11,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_PSU_BANK,MAHABANK,12,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_PSU_BANK,BANKINDIA,13,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_REALTY,PRESTIGE,4,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_REALTY,OBEROIRLTY,5,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_REALTY,DLF,6,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_REALTY,PHOENIXLTD,7,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2021-12-21,2021-12-22,NIFTY_REALTY,GODREJPROP,8,ENTRY_FILTER,2020-12-15,2021-12-21,0,5
2022-01-21,2022-01-24,NIFTY_IT,INFY,4,ENTRY_FILTER,2021-01-18,2022-01-21,0,5
2022-01-21,2022-01-24,NIFTY_IT,HCLTECH,5,ENTRY_FILTER,2021-01-18,2022-01-21,0,5
2022-01-21,2022-01-24,NIFTY_IT,WIPRO,6,ENTRY_FILTER,2021-01-18,2022-01-21,0,5
2022-01-21,2022-01-24,NIFTY_IT,JUSTDIAL,7,ENTRY_FILTER,2021-01-18,2022-01-21,0,5
2022-01-21,2022-01-24,NIFTY_METAL,APLAPOLLO,4,ENTRY_FILTER,2021-01-18,2022-01-21,0,5
2022-01-21,2022-01-24,NIFTY_METAL,WELCORP,5,ENTRY_FILTER,2021-01-18,2022-01-21,0,5
2022-01-21,2022-01-24,NIFTY_METAL,COALINDIA,6,ENTRY_FILTER,2021-01-18,2022-01-21,0,5
2022-01-21,2022-01-24,NIFTY_METAL,HINDZINC,7,ENTRY_FILTER,2021-01-18,2022-01-21,0,5
2022-01-21,2022-01-24,NIFTY_METAL,TATASTEEL,8,ENTRY_FILTER,2021-01-18,2022-01-21,0,5
