decision_date,execution_date,universe,action,symbol,reason,entry_date,entry_rank,exit_rank,score,price,quantity,gross_value,cost_value,brokerage,stt,exchange_charge,sebi_charge,gst,stamp_duty,transaction_cost,net_value,realized_pnl,rebalance_date,rank_before,rank_after,trade_value,entry_price,exit_price,notes,portfolio_value,cash_after,weight_after,weight_before
2021-08-09,2021-08-10,NIFTY_IT,BUY,TATAELXSI,INITIAL_ENTRY,2021-08-10,1,,0.7932258273164432,4075.1458170255164,16.33992694326118,66666.66666666667,66666.66666666667,0.0,66.66666666666667,1.9800000000000002,0.06666666666666667,0.3684,10.0,79.08173333333333,66587.58493333333,0.0,2021-08-10,1,,66666.66666666667,4075.1458170255164,,NIFTY_IT,998813.774,0.0,0.06666666666666667,
2021-08-09,2021-08-10,NIFTY_IT,BUY,TECHM,INITIAL_ENTRY,2021-08-10,2,,0.5964001702765624,1080.7334371245418,61.61332910222514,66666.66666666667,66666.66666666667,0.0,66.66666666666667,1.9800000000000002,0.06666666666666667,0.3684,10.0,79.08173333333333,66587.58493333333,0.0,2021-08-10,2,,66666.66666666667,1080.7334371245418,,NIFTY_IT,998813.774,0.0,0.06666666666666667,
2021-08-09,2021-08-10,NIFTY_IT,BUY,INFY,INITIAL_ENTRY,2021-08-10,3,,0.5453329036633174,1452.7822488331904,45.83452543339754,66666.66666666667,66666.66666666667,0.0,66.66666666666667,1.9800000000000002,0.06666666666666667,0.3684,10.0,79.08173333333333,66587.58493333333,0.0,2021-08-10,3,,66666.66666666667,1452.7822488331904,,NIFTY_IT,998813.774,0.0,0.06666666666666667,
2021-08-09,2021-08-10,NIFTY_METAL,BUY,TATASTEEL,INITIAL_ENTRY,2021-08-10,1,,0.8017509616911411,121.76498186900105,546.8533227801943,66666.66666666667,66666.66666666667,0.0,66.66666666666667,1.9800000000000002,0.06666666666666667,0.3684,10.0,79.08173333333333,66587.58493333333,0.0,2021-08-10,1,,66666.66666666667,121.76498186900105,,NIFTY_METAL,998813.774,0.0,0.06666666666666667,
2021-08-09,2021-08-10,NIFTY_METAL,BUY,HINDCOPPER,INITIAL_ENTRY,2021-08-10,2,,0.6930222300191721,134.79532364606254,493.99031904233567,66666.66666666667,66666.66666666667,0.0,66.66666666666667,1.9800000000000002,0.06666666666666667,0.3684,10.0,79.08173333333333,66587.58493333333,0.0,2021-08-10,2,,66666.66666666667,134.79532364606254,,NIFTY_METAL,998813.774,0.0,0.06666666666666667,
2021-08-09,2021-08-10,NIFTY_METAL,BUY,SAIL,INITIAL_ENTRY,2021-08-10,3,,0.6921182914326589,116.56171133652995,571.2646474543056,66666.66666666667,66666.66666666667,0.0,66.66666666666667,1.9800000000000002,0.06666666666666667,0.3684,10.0,79.08173333333333,66587.58493333333,0.0,2021-08-10,3,,66666.66666666667,116.56171133652995,,NIFTY_METAL,998813.774,0.0,0.06666666666666667,
2021-08-09,2021-08-10,NIFTY_PHARMA,BUY,DIVISLAB,INITIAL_ENTRY,2021-08-10,1,,0.9787555163105329,4783.155730559319,13.921266353070822,66666.66666666667,66666.66666666667,0.0,66.66666666666667,1.9800000000000002,0.06666666666666667,0.3684,10.0,79.08173333333333,66587.58493333333,0.0,2021-08-10,1,,66666.66666666667,4783.155730559319,,NIFTY_PHARMA,998813.774,0.0,0.06666666666666667,
2021-08-09,2021-08-10,NIFTY_PHARMA,BUY,SUNPHARMA,INITIAL_ENTRY,2021-08-10,2,,0.7678934931755066,751.8748140458474,88.56206337731243,66666.66666666667,66666.66666666667,0.0,66.66666666666667,1.9800000000000002,0.06666666666666667,0.3684,10.0,79.08173333333333,66587.58493333333,0.0,2021-08-10,2,,66666.66666666667,751.8748140458474,,NIFTY_PHARMA,998813.774,0.0,0.06666666666666667,
2021-08-09,2021-08-10,NIFTY_PHARMA,BUY,CIPLA,INITIAL_ENTRY,2021-08-10,3,,0.4625169063607852,882.750800927606,75.43191675766506,66666.66666666667,66666.66666666667,0.0,66.66666666666667,1.9800000000000002,0.06666666666666667,0.3684,10.0,79.08173333333333,66587.58493333333,0.0,2021-08-10,3,,66666.66666666667,882.750800927606,,NIFTY_PHARMA,998813.774,0.0,0.06666666666666667,
2021-08-09,2021-08-10,NIFTY_PSU_BANK,BUY,IOB,INITIAL_ENTRY,2021-08-10,1,,0.7159181063373884,20.700000762939453,3216.7914241118956,66666.66666666667,66666.66666666667,0.0,66.66666666666667,1.9800000000000002,0.06666666666666667,0.3684,10.0,79.08173333333333,66587.58493333333,0.0,2021-08-10,1,,66666.66666666667,20.700000762939453,,NIFTY_PSU_BANK,998813.774,0.0,0.06666666666666667,
2021-08-09,2021-08-10,NIFTY_PSU_BANK,BUY,J&KBANK,INITIAL_ENTRY,2021-08-10,2,,0.6642002736528715,35.29622318727205,1886.5356947693222,66666.66666666667,66666.66666666667,0.0,66.66666666666667,1.9800000000000002,0.06666666666666667,0.3684,10.0,79.08173333333333,66587.58493333333,0.0,2021-08-10,2,,66666.66666666667,35.29622318727205,,NIFTY_PSU_BANK,998813.774,0.0,0.06666666666666667,
2021-08-09,2021-08-10,NIFTY_PSU_BANK,BUY,SBIN,INITIAL_ENTRY,2021-08-10,3,,0.6184651205937068,397.3661872816168,167.57234778544995,66666.66666666667,66666.66666666667,0.0,66.66666666666667,1.9800000000000002,0.06666666666666667,0.3684,10.0,79.08173333333333,66587.58493333333,0.0,2021-08-10,3,,66666.66666666667,397.3661872816168,,NIFTY_PSU_BANK,998813.774,0.0,0.06666666666666667,
2021-08-09,2021-08-10,NIFTY_REALTY,BUY,IBREALEST,INITIAL_ENTRY,2021-08-10,1,,0.8333333333333334,142.64999389648438,466.78995991863405,66666.66666666667,66666.66666666667,0.0,66.66666666666667,1.9800000000000002,0.06666666666666667,0.3684,10.0,79.08173333333333,66587.58493333333,0.0,2021-08-10,1,,66666.66666666667,142.64999389648438,,NIFTY_REALTY,998813.774,0.0,0.06666666666666667,
2021-08-09,2021-08-10,NIFTY_REALTY,BUY,BRIGADE,INITIAL_ENTRY,2021-08-10,2,,0.4139391829570135,252.47214428418434,263.74230361976845,66666.66666666667,66666.66666666667,0.0,66.66666666666667,1.9800000000000002,0.06666666666666667,0.3684,10.0,79.08173333333333,66587.58493333333,0.0,2021-08-10,2,,66666.66666666667,252.47214428418434,,NIFTY_REALTY,998813.774,0.0,0.06666666666666667,
2021-08-09,2021-08-10,NIFTY_REALTY,BUY,DLF,INITIAL_ENTRY,2021-08-10,3,,0.3514232952147722,331.62586289193973,200.79129037963753,66666.66666666667,66666.66666666667,0.0,66.66666666666667,1.9800000000000002,0.06666666666666667,0.3684,10.0,79.08173333333333,66587.58493333333,0.0,2021-08-10,3,,66666.66666666667,331.62586289193973,,NIFTY_REALTY,998813.774,0.0,0.06666666666666667,
2022-01-28,2022-01-31,NIFTY_PHARMA,SELL,DIVISLAB,SECTOR_ROTATION,2021-08-10,1,,0.4330733728905519,3931.216064453125,13.921266353070822,54727.505924722784,66666.66666666667,0.0,54.727505924722784,1.6254069259642667,0.05472750592472278,0.3024241977400181,0.0,56.71006455435179,54670.79586016843,-11995.870806498242,2022-01-31,1,,54727.505924722784,,3931.216064453125,NIFTY_PHARMA,1086933.455780798,0.0,0.0,
2022-01-28,2022-01-31,NIFTY_PHARMA,SELL,SUNPHARMA,SECTOR_ROTATION,2021-08-10,2,,0.8518220484256744,796.3701782226562,88.56206337731243,70528.18619555648,66666.66666666667,0.0,70.52818619555649,2.0946871300080274,0.07052818619555648,0.3897387569166451,0.0,73.08314026867671,70455.10305528781,3788.436388621136,2022-01-31,2,,70528.18619555648,,796.3701782226562,NIFTY_PHARMA,1086933.455780798,0.0,0.0,
2022-01-28,2022-01-31,NIFTY_PHARMA,SELL,CIPLA,SECTOR_ROTATION,2021-08-10,3,,0.46859406555692357,906.7385864257812,75.43191675766506,68397.02957223242,66666.66666666667,0.0,68.39702957223243,2.031391778295303,0.06839702957223243,0.37796198541615633,0.0,70.87478036551612,68326.15479186691,1659.4881252002378,2022-01-31,3,,68397.02957223242,,906.7385864257812,NIFTY_PHARMA,1086933.455780798,0.0,0.0,
2022-01-28,2022-01-31,NIFTY_MEDIA,BUY,SAREGAMA,INITIAL_ENTRY,2022-01-31,1,,0.7021218352019787,421.502792734616,152.80450425004085,64484.01790244105,64484.01790244105,0.0,64.48401790244105,1.9151753317024993,0.06448401790244106,0.35633868292888926,9.672602685366158,76.49261862034105,64407.525283820716,0.0,2022-01-31,1,,64484.01790244105,421.502792734616,,NIFTY_MEDIA,1086933.455780798,0.0,0.059256180717662796,
