initial_capital,final_portfolio_value,total_return,cagr,absolute_return,xirr,max_drawdown,max_drawdown_duration,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,total_trades,winning_trades,losing_trades,win_rate,profit_factor,expectancy,average_trade_return,average_winning_trade,average_losing_trade,largest_winning_trade,largest_losing_trade,average_holding_days,median_holding_days,total_buy_value,total_sell_value,portfolio_turnover,total_buy_transaction_costs,total_sell_transaction_costs,total_transaction_costs,transaction_cost_drag
1000000.0,2084203.6328297,1.0842036328296998,0.1585152353282575,1.0842036328296998,0.0,0.29227930172588346,456,0.20745825414177854,0.8316990467774181,1.2249470111265925,0.5423416382625764,48,18,30,0.375,2.0636785833809124,16417.51346432373,0.02821439330875489,84939.11966276691,-24695.450254742187,538861.34062307,-71883.65075792091,200.60416666666666,151.0,10534318.10896992,9544208.065516818,20.078526174486736,12496.082033130955,9889.956546898233,22386.038580029188,0.02238603858002919
