decision_date,exit_date,universe,action,symbol,reason,entry_date,entry_rank,exit_rank,score,exit_price,quantity,gross_value,cost_value,brokerage,stt,exchange_charge,sebi_charge,gst,stamp_duty,sell_transaction_cost,net_value,realized_pnl,entry_price,buy_transaction_cost,invested_amount,total_transaction_cost,net_realized_pnl,holding_days,proceeds,gross_realized_pnl,return_pct,sell_reason
2022-01-28,2022-01-31,NIFTY_PHARMA,SELL,DIVISLAB,SECTOR_ROTATION,2021-08-10,1,,0.4330733728905519,3931.216064453125,13.921266353070822,54727.505924722784,66666.66666666667,0.0,54.727505924722784,1.6254069259642667,0.05472750592472278,0.3024241977400181,0.0,56.71006455435179,54670.79586016843,-11995.870806498242,4783.155730559319,79.08173333333333,66666.66666666667,135.7917978876851,-11995.870806498242,174,54727.505924722784,-11939.160741943888,-0.17993806209747362,SECTOR_ROTATION
2022-01-28,2022-01-31,NIFTY_PHARMA,SELL,SUNPHARMA,SECTOR_ROTATION,2021-08-10,2,,0.8518220484256744,796.3701782226562,88.56206337731243,70528.18619555648,66666.66666666667,0.0,70.52818619555649,2.0946871300080274,0.07052818619555648,0.3897387569166451,0.0,73.08314026867671,70455.10305528781,3788.436388621136,751.8748140458474,79.08173333333333,66666.66666666667,152.16487360201006,3788.436388621136,174,70528.18619555648,3861.5195288898103,0.05682654582931703,SECTOR_ROTATION
2022-01-28,2022-01-31,NIFTY_PHARMA,SELL,CIPLA,SECTOR_ROTATION,2021-08-10,3,,0.46859406555692357,906.7385864257812,75.43191675766506,68397.02957223242,66666.66666666667,0.0,68.39702957223243,2.031391778295303,0.06839702957223243,0.37796198541615633,0.0,70.87478036551612,68326.15479186691,1659.4881252002378,882.750800927606,79.08173333333333,66666.66666666667,149.95651369884945,1659.4881252002378,174,68397.02957223242,1730.3629055657511,0.024892321878003564,SECTOR_ROTATION
2022-02-24,2022-02-25,NIFTY_METAL,SELL,SAIL,STOP_LOSS,2021-08-10,3,,0.13946054813762507,81.01591649144463,571.2646474543056,46281.52897267258,66666.66666666667,0.0,46.28152897267258,1.3745614104883757,0.04628152897267258,0.25575172910298866,0.0,47.95812364123662,46233.57084903135,-20433.095817635323,116.56171133652995,79.08173333333333,66666.66666666667,127.03985697456994,-20433.095817635323,199,46281.52897267258,-20385.13769399409,-0.30649643726452985,STOP_LOSS
2022-02-25,2022-02-28,NIFTY_IT,SELL,TATAELXSI,SECTOR_ROTATION,2021-08-10,1,,0.9117562075455984,6108.3017578125,16.33992694326118,99809.2044700501,66666.66666666667,0.0,99.8092044700501,2.964333372760488,0.0998092044700501,0.5515456639014968,0.0,103.42489271118214,99705.77957733892,33039.11291067225,4075.1458170255164,79.08173333333333,66666.66666666667,182.50662604451549,33039.11291067225,202,99809.2044700501,33142.53780338343,0.49558669366008373,SECTOR_ROTATION
2022-02-25,2022-02-28,NIFTY_IT,SELL,TECHM,SECTOR_ROTATION,2021-08-10,2,,0.4136189507941405,1194.8759765625,61.61332910222514,73620.28678028796,66666.66666666667,0.0,73.62028678028797,2.1865225173745526,0.07362028678028797,0.4068257047478713,0.0,76.28725528919068,73543.99952499877,6877.332858332098,1080.7334371245418,79.08173333333333,66666.66666666667,155.368988622524,6877.332858332098,202,73620.28678028796,6953.620113621291,0.10315999287498147,SECTOR_ROTATION
2022-02-25,2022-02-28,NIFTY_IT,SELL,INFY,SECTOR_ROTATION,2021-08-10,3,,0.44820834572116536,1507.4830322265625,45.83452543339754,69094.76938100361,66666.66666666667,0.0,69.09476938100362,2.0521146506158074,0.06909476938100362,0.38181769559942597,0.0,71.59779649659986,69023.17158450701,2356.5049178403424,1452.7822488331904,79.08173333333333,66666.66666666667,150.6795298299332,2356.5049178403424,202,69094.76938100361,2428.102714336943,0.03534757376760513,SECTOR_ROTATION
2022-02-25,2022-02-28,NIFTY_REALTY,SELL,IBREALEST,SECTOR_ROTATION,2021-08-10,1,,0.0,107.9000015258789,466.78995991863405,50366.63738748557,66666.66666666667,0.0,50.366637387485575,1.4958891304083215,0.05036663738748557,0.27832603820324525,0.0,52.19121919348463,50314.44616829209,-16352.220498374583,142.64999389648438,79.08173333333333,66666.66666666667,131.27295252681796,-16352.220498374583,202,50366.63738748557,-16300.0292791811,-0.24528330747561874,SECTOR_ROTATION
2022-02-25,2022-02-28,NIFTY_REALTY,SELL,BRIGADE,SECTOR_ROTATION,2021-08-10,2,,0.9015074310203394,368.74658203125,263.74230361976845,97254.07299683779,66666.66666666667,0.0,97.25407299683779,2.8884459680060823,0.09725407299683778,0.5374260073805256,0.0,100.77719904522124,97153.29579779257,30486.629131125897,252.47214428418434,79.08173333333333,66666.66666666667,179.85893237855458,30486.629131125897,202,97254.07299683779,30587.406330171114,0.4572994369668884,SECTOR_ROTATION
2022-02-25,2022-02-28,NIFTY_REALTY,SELL,DLF,SECTOR_ROTATION,2021-08-10,3,,0.4854624470074972,340.83123779296875,200.79129037963753,68435.94403813928,66666.66666666667,0.0,68.43594403813928,2.0325475379327367,0.06843594403813927,0.3781770267547577,0.0,70.91510454686492,68365.02893359242,1698.3622669257456,331.62586289193973,79.08173333333333,66666.66666666667,149.99683788019826,1698.3622669257456,202,68435.94403813928,1769.2773714726063,0.02547543400388618,SECTOR_ROTATION
2022-03-04,2022-03-07,NIFTY_AUTO,SELL,MARUTI,SECTOR_ROTATION,2022-02-28,1,,0.9106758671502273,6529.0771484375,19.0513954158195,124388.03045527404,152701.90719550726,0.0,124.38803045527405,3.694324504521639,0.12438803045527404,0.6873682562958443,0.0,128.8941112465468,124259.1363440275,-28442.770851479756,8005.753116451268,181.13897256489778,152701.90719550726,310.0330838114446,-28442.770851479756,7,124388.03045527404,-28313.876740233216,-0.1862633635286815,SECTOR_ROTATION
2022-03-04,2022-03-07,NIFTY_AUTO,SELL,BOSCHLTD,SECTOR_ROTATION,2022-02-28,2,,0.5675045680254698,13286.3515625,10.663484578782848,141678.80499500615,152701.90719550726,0.0,141.67880499500615,4.207860508351683,0.14167880499500615,0.782917076402404,0.0,146.81126138475523,141531.9937336214,-11169.913461885852,14303.088928961663,181.13897256489778,152701.90719550726,327.950233949653,-11169.913461885852,7,141678.80499500615,-11023.102200501104,-0.07314848692482138,SECTOR_ROTATION
2022-03-04,2022-03-07,NIFTY_AUTO,SELL,EICHERMOT,SECTOR_ROTATION,2022-02-28,3,,0.5560160179932913,2167.7666015625,61.14827856796564,132555.19602267593,152701.90719550726,0.0,132.55519602267591,3.936889321873475,0.13255519602267593,0.7325000132213071,0.0,137.35714055379339,132417.83888212213,-20284.068313385127,2494.277382697163,181.13897256489778,152701.90719550726,318.49611311869114,-20284.068313385127,7,132555.19602267593,-20146.711172831332,-0.13283441370129737,SECTOR_ROTATION
2022-05-09,2022-05-10,NIFTY_METAL,SELL,HINDCOPPER,STOP_LOSS,2021-08-10,2,,0.05492248261968295,92.58565116272057,493.99031904233567,45736.41535661473,66666.66666666667,0.0,45.73641535661473,1.3583715360914574,0.045736415356614726,0.25273943126065296,0.0,47.39326273932345,45689.02209387541,-20977.644572791265,134.79532364606254,79.08173333333333,66666.66666666667,126.47499607265678,-20977.644572791265,273,45736.41535661473,-20930.251310051943,-0.314664668591869,STOP_LOSS
2022-05-13,2022-05-16,NIFTY_MEDIA,SELL,SAREGAMA,SECTOR_ROTATION,2022-01-31,1,,0.3419170870135228,372.5772399902344,152.80450425004085,56931.48045155626,64484.01790244105,0.0,56.93148045155626,1.6908649694112208,0.05693148045155626,0.31460336097529984,0.0,58.993880262394335,56872.48657129386,-7611.531331147191,421.502792734616,76.49261862034105,64484.01790244105,135.4864988827354,-7611.531331147191,105,56931.48045155626,-7552.537450884796,-0.11803748554661721,SECTOR_ROTATION
2022-05-13,2022-05-16,NIFTY_MEDIA,SELL,NETWORK18,SECTOR_ROTATION,2022-01-31,2,,0.8227649703621864,74.5999984741211,755.956896605846,56394.38333329743,64484.01790244105,0.0,56.394383333297434,1.6749131849989338,0.05639438333329743,0.3116353622998016,0.0,58.43732626392947,56335.946007033504,-8148.071895407549,85.19999694824219,76.49261862034105,64484.01790244105,134.92994488427053,-8148.071895407549,105,56394.38333329743,-8089.634569143622,-0.12635800560279764,SECTOR_ROTATION
2022-05-13,2022-05-16,NIFTY_MEDIA,SELL,TVTODAY,SECTOR_ROTATION,2022-01-31,3,,0.720385288198789,274.54998779296875,165.44445749654864,45422.77378609176,64484.01790244105,0.0,45.42277378609176,1.3490563814469254,0.04542277378609176,0.2510062479419431,0.0,47.068259189266726,45375.70552690249,-19108.31237553856,389.29998779296875,76.49261862034105,64484.01790244105,123.56087780960777,-19108.31237553856,105,45422.77378609176,-19061.24411634929,-0.29632633010628845,SECTOR_ROTATION
2022-05-13,2022-05-16,NIFTY_METAL,SELL,TATASTEEL,SECTOR_ROTATION,2021-08-10,1,,0.3177364356815815,95.16123962402344,546.8533227801943,52039.240088279505,66666.66666666667,0.0,52.039240088279506,1.5455654306219013,0.0520392400882795,0.2875688407278325,0.0,53.92441359971751,51985.31567467979,-14681.350991986881,121.76498186900105,79.08173333333333,66666.66666666667,133.00614693305084,-14681.350991986881,279,52039.240088279505,-14627.426578387167,-0.2202202648798032,SECTOR_ROTATION
2022-05-13,2022-05-16,NIFTY_METAL,SELL,VEDL,SECTOR_ROTATION,2022-03-22,1,,0.8466104790568352,170.73765563964844,208.0820430806898,35527.44021630531,46233.57084903135,0.0,35.52744021630531,1.0551649744242677,0.03552744021630531,0.19632463463530314,0.0,36.81445726558118,35490.62575903973,-10742.94508999162,221.92557657322814,54.84346381396306,46233.57084903135,91.65792107954425,-10742.94508999162,55,35527.44021630531,-10706.130632726039,-0.2323624347570094,SECTOR_ROTATION
