rebalance_date,decision_date,action,symbol,reason,rank_before,rank_after,score,weight_before,weight_after,quantity,entry_price,exit_price,trade_value,transaction_cost,portfolio_value,cash_after,notes
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,ELECON,NEW_POSITION,,1,0.7930055058051981,,0.2,2715.9875232272175,73.55068942387332,,200000.0,237.24520000000484,957492.9595586202,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,FLUOROCHEM,NEW_POSITION,,2,0.6977993046926864,,0.2,116.60756005282126,1713.1200988127257,,200000.0,237.24520000000484,957492.9595586202,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,PRAJIND,NEW_POSITION,,3,0.6647307111086503,,0.2,533.1271638433415,374.70001220703125,,200000.0,237.24520000000484,957492.9595586202,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,POONAWALLA,NEW_POSITION,,4,0.6635211011908253,,0.2,1154.3513196061654,173.051956893118,,200000.0,237.24520000000484,957492.9595586202,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,RSWM,NEW_POSITION,,5,0.6428348345071287,,0.2,773.4691319340409,258.2685546875,,200000.0,237.24520000000484,957492.9595586202,0.0,
2021-08-27 00:00:00,2021-08-27 00:00:00,SELL,RSWM,SellReason.RANK_EXIT,,,,,,773.4691319340409,258.2685546875,196.39305114746094,151903.96278890432,157.40683574489518,946348.437146287,151746.55595315943,
2021-09-22 00:00:00,2021-09-22 00:00:00,BUY,SAREGAMA,NEW_POSITION,,1,0.7331267018307751,,0.16005477485944622,436.2912139651346,347.39766786866693,,151746.55595315943,180.00571008209954,954940.4637518761,0.0,
2021-10-12 00:00:00,2021-10-12 00:00:00,SELL,PRAJIND,SellReason.RANK_EXIT,,,,,,533.1271638433415,374.70001220703125,338.70001220703125,180570.1769016397,187.11151213007852,1018189.0720924325,180383.06538950963,
2021-10-20 00:00:00,2021-10-20 00:00:00,SELL,SAREGAMA,SellReason.RANK_EXIT,,,,,,436.2912139651346,347.39766786866693,404.0641678229619,176289.64629929193,182.67591502613007,962039.5198154161,356490.0357737754,
2021-10-22 00:00:00,2021-10-22 00:00:00,BUY,OLECTRA,NEW_POSITION,,1,0.8945951749799079,,0.1854665236120347,322.9081019543031,551.344416367399,,178245.0178868877,211.4388745878823,941919.244893416,0.0,
2021-10-22 00:00:00,2021-10-22 00:00:00,BUY,TRIDENT,NEW_POSITION,,2,0.7706292204086775,,0.1854665236120347,4733.123537998741,37.61439514160156,,178245.0178868877,211.4388745878532,941919.244893416,0.0,
2021-11-10 00:00:00,2021-11-10 00:00:00,SELL,POONAWALLA,SellReason.RANK_EXIT,,,,,,1154.3513196061654,173.051956893118,167.61317981008392,193484.49529715584,200.49366462379058,1057657.8161218187,193284.00163253205,
2021-11-23 00:00:00,2021-11-23 00:00:00,BUY,SAREGAMA,NEW_POSITION,,4,0.536317231435244,,0.16828195766541043,497.976119203531,387.6786771084234,,193284.00163253205,229.27850812056568,1184419.8651883088,0.0,
2021-11-29 00:00:00,2021-11-29 00:00:00,SELL,ELECON,SellReason.MARKET_EXIT,,,,,,2715.9875232272175,73.55068942387332,103.18686498015487,280254.23784703214,290.40672786727873,1227506.5901528539,0.0,
2021-11-29 00:00:00,2021-11-29 00:00:00,SELL,FLUOROCHEM,SellReason.MARKET_EXIT,,,,,,116.60756005282126,1713.1200988127257,2029.0291116341375,236600.13398380025,245.17121043749742,1227506.5901528539,0.0,
2021-11-29 00:00:00,2021-11-29 00:00:00,SELL,OLECTRA,SellReason.MARKET_EXIT,,,,,,322.9081019543031,551.344416367399,808.8181407618284,261173.93065961037,270.63521747168545,1227506.5901528539,0.0,
2021-11-29 00:00:00,2021-11-29 00:00:00,SELL,TRIDENT,SellReason.MARKET_EXIT,,,,,,4733.123537998741,37.61439514160156,54.39276020095827,257447.65360387674,266.7739523033308,1227506.5901528539,0.0,
2021-11-29 00:00:00,2021-11-29 00:00:00,SELL,SAREGAMA,SellReason.MARKET_EXIT,,,,,,497.976119203531,387.6786771084234,399.41973620389143,198901.49016811195,206.106895550942,1227506.5901528539,0.0,
