strategy_name,benchmark_name,universe,portfolio_size,rebalance_frequency,market_filter,initial_capital,final_portfolio_value,absolute_return,cagr,xirr,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio,total_trades,winning_trades,losing_trades,win_rate,profit_factor,average_holding_days,portfolio_turnover,total_transaction_costs
Momentum V1,NIFTY500,NIFTY500,5,Monthly,Weekly Supertrend,1000000,5374588.191006003,4.374588191006003,0.4006494240928069,0.0,0.29133534754938945,1.4106667642172612,1.4149549605974399,1.3752173481966026,67,39,28,0.582089552238806,2.3504151975368495,83.80597014925372,104.95276201642235,116697.19638468346
