initial_capital,final_portfolio_value,absolute_return,cagr,xirr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,max_drawdown_duration,total_trades,winning_trades,losing_trades,win_rate,profit_factor,expectancy,average_trade_return,average_winning_trade,average_losing_trade,largest_winning_trade,largest_losing_trade,average_holding_days,median_holding_days,total_buy_value,total_sell_value,portfolio_turnover,total_buy_transaction_costs,total_sell_transaction_costs,total_transaction_costs,transaction_cost_drag
1000000,5374588.191006003,4.374588191006003,0.4006494240928069,0.0,0.26372260109166107,1.4106667642172612,1.4149549605974399,1.3752173481966026,0.29133534754938945,209,67,39,28,0.582089552238806,2.3504151975368495,48459.8316823645,0.11042808896943541,144900.3273935557,-85868.00162965183,795975.0012260765,-205465.31978841635,83.80597014925372,64,52949437.40968922,52003324.60673315,104.95276201642235,62809.999340746785,53887.19704393666,116697.19638468346,0.11669719638468345
