rebalance_date,symbol,rank,score,weight,quantity,entry_date,entry_price,current_price,cost_value,market_value,unrealized_pnl,unrealized_return_pct,holding_days
2021-08-10 00:00:00,ELECON,1,0.7930055058051981,0.2,2715.9875232272175,2021-08-10 00:00:00,73.55068942387332,72.29949951171875,200000.0,196364.53860940042,-3635.4613905995793,-0.018177306952997897,0
2021-08-10 00:00:00,FLUOROCHEM,2,0.6977993046926864,0.2,116.60756005282126,2021-08-10 00:00:00,1713.1200988127257,1574.7138671875,200000.0,183623.5418340768,-16376.458165923192,-0.08188229082961596,0
2021-08-10 00:00:00,PRAJIND,3,0.6647307111086503,0.2,533.1271638433415,2021-08-10 00:00:00,374.70001220703125,351.75,200000.0,187527.47988189536,-12472.520118104643,-0.06236260059052322,0
2021-08-10 00:00:00,POONAWALLA,4,0.6635211011908253,0.2,1154.3513196061654,2021-08-10 00:00:00,173.051956893118,173.9913787841797,200000.0,200847.177699614,847.1776996139961,0.00423588849806998,0
2021-08-10 00:00:00,RSWM,5,0.6428348345071287,0.2,773.4691319340409,2021-08-10 00:00:00,258.2685546875,244.52200317382812,200000.0,189130.22153363362,-10869.778466366377,-0.054348892331831884,0
2021-08-11 00:00:00,ELECON,1,0.7964274046875902,0.20909187171371793,2715.9875232272175,2021-08-10 00:00:00,73.55068942387332,70.90109252929688,200000.0,192566.4826927488,-7433.517307251197,-0.037167586536255987,1
2021-08-11 00:00:00,FLUOROCHEM,3,0.6320796709000246,0.1943088497715268,116.60756005282126,2021-08-10 00:00:00,1713.1200988127257,1581.1883544921875,200000.0,184378.51600126937,-15621.483998730633,-0.07810741999365317,1
2021-08-11 00:00:00,PRAJIND,4,0.6279115474172147,0.1898481059316872,533.1271638433415,2021-08-10 00:00:00,374.70001220703125,337.04998779296875,200000.0,179690.5040654983,-20309.495934501698,-0.10154747967250849,1
2021-08-11 00:00:00,POONAWALLA,2,0.6939572786248284,0.21528744915032988,1154.3513196061654,2021-08-10 00:00:00,173.051956893118,173.00250244140625,200000.0,199705.66698840616,-294.3330115938443,-0.0014716650579692215,1
2021-08-11 00:00:00,RSWM,6,0.6133212155390201,0.19146372343273824,773.4691319340409,2021-08-10 00:00:00,258.2685546875,232.31353759765625,200000.0,179687.35026218535,-20312.649737814645,-0.10156324868907322,1
2021-08-12 00:00:00,ELECON,1,0.8192927158646944,0.2087187751223499,2715.9875232272175,2021-08-10 00:00:00,73.55068942387332,74.23761749267578,200000.0,201628.44286422204,1628.4428642220446,0.008142214321110224,2
2021-08-12 00:00:00,FLUOROCHEM,3,0.6761704032987492,0.20339902156829776,116.60756005282126,2021-08-10 00:00:00,1713.1200988127257,1688.9151611328125,200000.0,196940.27607591473,-3059.723924085265,-0.015298619620426324,2
2021-08-12 00:00:00,PRAJIND,7,0.602516035764097,0.18811419377261068,533.1271638433415,2021-08-10 00:00:00,374.70001220703125,343.6000061035156,200000.0,183182.4967505221,-16817.503249477886,-0.08408751624738943,2
2021-08-12 00:00:00,POONAWALLA,2,0.698657678159094,0.21588144740997703,1154.3513196061654,2021-08-10 00:00:00,173.051956893118,175.02969360351562,200000.0,202045.75778148105,2045.7577814810502,0.01022878890740525,2
2021-08-12 00:00:00,RSWM,6,0.6146536840448823,0.1838865621267646,773.4691319340409,2021-08-10 00:00:00,258.2685546875,229.58985900878906,200000.0,177580.6689483869,-22419.331051613088,-0.11209665525806543,2
2021-08-13 00:00:00,ELECON,1,0.833889017490341,0.21010869879375427,2715.9875232272175,2021-08-10 00:00:00,73.55068942387332,79.43865203857422,200000.0,215754.38779875595,15754.387798755954,0.07877193899377977,3
2021-08-13 00:00:00,FLUOROCHEM,2,0.7263529597793723,0.20696198651975614,116.60756005282126,2021-08-10 00:00:00,1713.1200988127257,1729.156982421875,200000.0,201632.77666851398,1632.7766685139795,0.008163883342569898,3
2021-08-13 00:00:00,PRAJIND,8,0.6201032490496533,0.19275807665441885,533.1271638433415,2021-08-10 00:00:00,374.70001220703125,336.70001220703125,200000.0,179503.92257395302,-20496.077426046977,-0.10248038713023488,3
